p_detected,plot_path,epi_distance,time,depth,detected,p_predicted,catalogued,mag_type,network,date,s_confidence,long,mag,s_error,p_confidence,provider,event_id,s_detected,lat,unique_id,p_error,s_predicted,code
2024-07-01T07:34:36,,,2024-07-01T07:34:36,,True,,False,,AM,2024-07-01,,,,,0.6083452105522156,Detection,,,,2024-07-01_145,,,R50D6
2024-07-01T07:39:33.190000,,,2024-07-01T07:39:33.190000,,True,,False,,AM,2024-07-01,,,,,0.6240103244781494,Detection,,,,2024-07-01_146,,,R50D6
2024-07-01T07:39:52.310000,,,2024-07-01T07:39:52.310000,,True,,False,,AM,2024-07-01,,,,,0.29253682494163513,Detection,,,,2024-07-01_147,,,R50D6
2024-07-01T07:43:06.010000,,,2024-07-01T07:43:06.010000,,True,,False,,AM,2024-07-01,,,,,0.8826185464859009,Detection,,,,2024-07-01_148,,,R50D6
2024-07-01T07:43:45.810000,,,2024-07-01T07:43:45.810000,,True,,False,,AM,2024-07-01,,,,,0.21179188787937164,Detection,,,,2024-07-01_149,,,R50D6
2024-07-01T07:44:52.030000,,,2024-07-01T07:44:52.030000,,True,,False,,AM,2024-07-01,,,,,0.8409198522567749,Detection,,,,2024-07-01_150,,,R50D6
2024-07-01T07:45:23.490000,,,2024-07-01T07:45:23.490000,,True,,False,,AM,2024-07-01,,,,,0.49120399355888367,Detection,,,,2024-07-01_151,,,R50D6
,,,2024-07-01T07:45:24.530000,,True,,False,,AM,2024-07-01,,,,,,Detection,,,,2024-07-01_152,,,R50D6
2024-07-01T07:46:05,,,2024-07-01T07:46:05,,True,,False,,AM,2024-07-01,,,,,0.3959769308567047,Detection,,,,2024-07-01_153,,,R50D6
2024-07-01T07:47:15.970000,,,2024-07-01T07:47:15.970000,,True,,False,,AM,2024-07-01,,,,,0.7427014112472534,Detection,,,,2024-07-01_154,,,R50D6
2024-07-01T07:47:36.030000,,,2024-07-01T07:47:36.030000,,True,,False,,AM,2024-07-01,,,,,0.289119154214859,Detection,,,,2024-07-01_155,,,R50D6
2024-07-01T07:47:45.450000,,,2024-07-01T07:47:45.450000,,True,,False,,AM,2024-07-01,,,,,0.5956009030342102,Detection,,,,2024-07-01_156,,,R50D6
2024-07-01T07:51:54.070000,,,2024-07-01T07:51:54.070000,,True,,False,,AM,2024-07-01,,,,,0.6945062875747681,Detection,,,,2024-07-01_157,,,R50D6
2024-07-01T07:53:35.970000,,,2024-07-01T07:53:35.970000,,True,,False,,AM,2024-07-01,,,,,0.8237228989601135,Detection,,,,2024-07-01_158,,,R50D6
2024-07-01T07:55:54.100000,,,2024-07-01T07:55:54.100000,,True,,False,,AM,2024-07-01,,,,,0.27923622727394104,Detection,,,,2024-07-01_159,,,R50D6
2024-07-01T07:56:53.980000,,,2024-07-01T07:56:53.980000,,True,,False,,AM,2024-07-01,,,,,0.22183075547218323,Detection,,,,2024-07-01_160,,,R50D6
2024-07-01T08:00:50.110000,,,2024-07-01T08:00:50.110000,,True,,False,,AM,2024-07-01,,,,,0.3471665680408478,Detection,,,,2024-07-01_161,,,R50D6
2024-07-01T08:02:37.610000,,,2024-07-01T08:02:37.610000,,True,,False,,AM,2024-07-01,,,,,0.799430787563324,Detection,,,,2024-07-01_162,,,R50D6
2024-07-01T08:04:04.030000,,,2024-07-01T08:04:04.030000,,True,,False,,AM,2024-07-01,,,,,0.22913919389247894,Detection,,,,2024-07-01_163,,,R50D6
2024-07-01T08:05:11.730000,,,2024-07-01T08:05:11.730000,,True,,False,,AM,2024-07-01,,,,,0.6549689173698425,Detection,,,,2024-07-01_164,,,R50D6
2024-07-01T08:10:49.030000,,,2024-07-01T08:10:49.030000,,True,,False,,AM,2024-07-01,,,,,0.7164981365203857,Detection,,,,2024-07-01_165,,,R50D6
2024-07-01T08:11:22.150000,,,2024-07-01T08:11:22.150000,,True,,False,,AM,2024-07-01,,,,,0.6023926734924316,Detection,,,,2024-07-01_166,,,R50D6
2024-07-01T08:13:21.050000,,,2024-07-01T08:13:21.050000,,True,,False,,AM,2024-07-01,,,,,0.567366361618042,Detection,,,,2024-07-01_167,,,R50D6
2024-07-01T08:13:38.950000,,,2024-07-01T08:13:38.950000,,True,,False,,AM,2024-07-01,,,,,0.307218462228775,Detection,,,,2024-07-01_168,,,R50D6
2024-07-01T08:14:24.860000,,,2024-07-01T08:14:24.860000,,True,,False,,AM,2024-07-01,,,,,0.22858674824237823,Detection,,,,2024-07-01_169,,,R50D6
2024-07-01T08:15:07.450000,,,2024-07-01T08:15:07.450000,,True,,False,,AM,2024-07-01,,,,,0.5692540407180786,Detection,,,,2024-07-01_170,,,R50D6
2024-07-01T08:17:12.080000,,,2024-07-01T08:17:12.080000,,True,,False,,AM,2024-07-01,,,,,0.7770686149597168,Detection,,,,2024-07-01_171,,,R50D6
2024-07-01T08:17:53.660000,,,2024-07-01T08:17:53.660000,,True,,False,,AM,2024-07-01,,,,,0.4041686952114105,Detection,,,,2024-07-01_172,,,R50D6
2024-07-01T08:19:22.030000,,,2024-07-01T08:19:22.030000,,True,,False,,AM,2024-07-01,,,,,0.29527199268341064,Detection,,,,2024-07-01_173,,,R50D6
2024-07-01T08:22:15.110000,,,2024-07-01T08:22:15.110000,,True,,False,,AM,2024-07-01,,,,,0.6406145691871643,Detection,,,,2024-07-01_174,,,R50D6
2024-07-01T08:24:34.040000,,,2024-07-01T08:24:34.040000,,True,,False,,AM,2024-07-01,,,,,0.25153064727783203,Detection,,,,2024-07-01_175,,,R50D6
2024-07-01T08:26:24.030000,,,2024-07-01T08:26:24.030000,,True,,False,,AM,2024-07-01,,,,,0.7284160256385803,Detection,,,,2024-07-01_176,,,R50D6
2024-07-01T08:27:29.960000,,,2024-07-01T08:27:29.960000,,True,,False,,AM,2024-07-01,,,,,0.27169764041900635,Detection,,,,2024-07-01_177,,,R50D6
2024-07-01T08:28:52.310000,,,2024-07-01T08:28:52.310000,,True,,False,,AM,2024-07-01,,,,,0.8598632216453552,Detection,,,,2024-07-01_178,,,R50D6
2024-07-01T08:30:17.030000,,,2024-07-01T08:30:17.030000,,True,,False,,AM,2024-07-01,,,,,0.32614532113075256,Detection,,,,2024-07-01_179,,,R50D6
2024-07-01T08:30:52.290000,,,2024-07-01T08:30:52.290000,,True,,False,,AM,2024-07-01,,,,,0.2596544027328491,Detection,,,,2024-07-01_180,,,R50D6
2024-07-01T08:31:20.990000,,,2024-07-01T08:31:20.990000,,True,,False,,AM,2024-07-01,,,,,0.3577810227870941,Detection,,,,2024-07-01_181,,,R50D6
2024-07-01T08:32:15.020000,,,2024-07-01T08:32:15.020000,,True,,False,,AM,2024-07-01,,,,,0.8470533490180969,Detection,,,,2024-07-01_182,,,R50D6
,,,2024-07-01T08:32:15.550000,,True,,False,,AM,2024-07-01,,,,,,Detection,,,,2024-07-01_183,,,R50D6
2024-07-01T08:32:36.040000,,,2024-07-01T08:32:36.040000,,True,,False,,AM,2024-07-01,,,,,0.3269394636154175,Detection,,,,2024-07-01_184,,,R50D6
2024-07-01T08:32:39.160000,,,2024-07-01T08:32:39.160000,,True,,False,,AM,2024-07-01,,,,,0.3187914788722992,Detection,,,,2024-07-01_185,,,R50D6
2024-07-01T08:34:12.050000,,,2024-07-01T08:34:12.050000,,True,,False,,AM,2024-07-01,,,,,0.634955883026123,Detection,,,,2024-07-01_186,,,R50D6
2024-07-01T08:34:23.710000,,,2024-07-01T08:34:23.710000,,True,,False,,AM,2024-07-01,,,,,0.2557663917541504,Detection,,,,2024-07-01_187,,,R50D6
2024-07-01T08:34:35.980000,,,2024-07-01T08:34:35.980000,,True,,False,,AM,2024-07-01,,,,,0.4077679216861725,Detection,,,,2024-07-01_188,,,R50D6
2024-07-01T08:34:36.970000,,,2024-07-01T08:34:36.970000,,True,,False,,AM,2024-07-01,,,,,0.21834847331047058,Detection,,,,2024-07-01_189,,,R50D6
2024-07-01T08:34:40.290000,,,2024-07-01T08:34:40.290000,,True,,False,,AM,2024-07-01,,,,,0.2228390872478485,Detection,,,,2024-07-01_190,,,R50D6
2024-07-01T08:35:15.020000,,,2024-07-01T08:35:15.020000,,True,,False,,AM,2024-07-01,,,,,0.2985239028930664,Detection,,,,2024-07-01_191,,,R50D6
2024-07-01T08:41:19.320000,,,2024-07-01T08:41:19.320000,,True,,False,,AM,2024-07-01,,,,,0.22502070665359497,Detection,,,,2024-07-01_192,,,R50D6
2024-07-01T08:45:53.070000,,,2024-07-01T08:45:53.070000,,True,,False,,AM,2024-07-01,,,,,0.768928587436676,Detection,,,,2024-07-01_193,,,R50D6
2024-07-01T08:46:35,,,2024-07-01T08:46:35,,True,,False,,AM,2024-07-01,,,,,0.5285946726799011,Detection,,,,2024-07-01_194,,,R50D6
2024-07-01T08:47:28.980000,,,2024-07-01T08:47:28.980000,,True,,False,,AM,2024-07-01,,,,,0.7755366563796997,Detection,,,,2024-07-01_195,,,R50D6
2024-07-01T08:49:14.070000,,,2024-07-01T08:49:14.070000,,True,,False,,AM,2024-07-01,,,,,0.6022318601608276,Detection,,,,2024-07-01_196,,,R50D6
2024-07-01T08:50:24.120000,,,2024-07-01T08:50:24.120000,,True,,False,,AM,2024-07-01,,,,,0.466306209564209,Detection,,,,2024-07-01_197,,,R50D6
2024-07-01T08:51:26.930000,,,2024-07-01T08:51:26.930000,,True,,False,,AM,2024-07-01,,,,,0.8718060255050659,Detection,,,,2024-07-01_198,,,R50D6
2024-07-01T08:51:36.700000,,,2024-07-01T08:51:36.700000,,True,,False,,AM,2024-07-01,,,,,0.7379733324050903,Detection,,,,2024-07-01_199,,,R50D6
2024-07-01T08:55:36.020000,,,2024-07-01T08:55:36.020000,,True,,False,,AM,2024-07-01,,,,,0.6435605883598328,Detection,,,,2024-07-01_200,,,R50D6
2024-07-01T08:56:39.990000,,,2024-07-01T08:56:39.990000,,True,,False,,AM,2024-07-01,,,,,0.8938261270523071,Detection,,,,2024-07-01_201,,,R50D6
2024-07-01T08:58:35,,,2024-07-01T08:58:35,,True,,False,,AM,2024-07-01,,,,,0.3021383285522461,Detection,,,,2024-07-01_202,,,R50D6
2024-07-01T09:04:00.990000,,,2024-07-01T09:04:00.990000,,True,,False,,AM,2024-07-01,,,,,0.39257827401161194,Detection,,,,2024-07-01_203,,,R50D6
2024-07-01T09:05:37.010000,,,2024-07-01T09:05:37.010000,,True,,False,,AM,2024-07-01,,,,,0.829012930393219,Detection,,,,2024-07-01_204,,,R50D6
2024-07-01T09:05:49.380000,,,2024-07-01T09:05:49.380000,,True,,False,,AM,2024-07-01,,,,,0.4359409809112549,Detection,,,,2024-07-01_205,,,R50D6
2024-07-01T09:09:06.100000,,,2024-07-01T09:09:06.100000,,True,,False,,AM,2024-07-01,,,,,0.2964307963848114,Detection,,,,2024-07-01_206,,,R50D6
2024-07-01T09:09:56.050000,,,2024-07-01T09:09:56.050000,,True,,False,,AM,2024-07-01,,,,,0.7157464623451233,Detection,,,,2024-07-01_207,,,R50D6
2024-07-01T09:12:00.890000,,,2024-07-01T09:12:00.890000,,True,,False,,AM,2024-07-01,,,,,0.29775792360305786,Detection,,,,2024-07-01_208,,,R50D6
2024-07-01T09:17:26.010000,,,2024-07-01T09:17:26.010000,,True,,False,,AM,2024-07-01,,,,,0.3462129533290863,Detection,,,,2024-07-01_209,,,R50D6
2024-07-01T09:20:59.060000,,,2024-07-01T09:20:59.060000,,True,,False,,AM,2024-07-01,,,,,0.5374022126197815,Detection,,,,2024-07-01_210,,,R50D6
2024-07-01T09:22:17.640000,,,2024-07-01T09:22:17.640000,,True,,False,,AM,2024-07-01,,,,,0.416305810213089,Detection,,,,2024-07-01_211,,,R50D6
2024-07-01T09:23:02.250000,,,2024-07-01T09:23:02.250000,,True,,False,,AM,2024-07-01,,,,,0.8912968635559082,Detection,,,,2024-07-01_212,,,R50D6
2024-07-01T09:23:58.090000,,,2024-07-01T09:23:58.090000,,True,,False,,AM,2024-07-01,,,,,0.28616806864738464,Detection,,,,2024-07-01_213,,,R50D6
2024-07-01T09:25:36,,,2024-07-01T09:25:36,,True,,False,,AM,2024-07-01,,,,,0.8320502042770386,Detection,,,,2024-07-01_214,,,R50D6
2024-07-01T09:26:06,,,2024-07-01T09:26:06,,True,,False,,AM,2024-07-01,,,,,0.48480555415153503,Detection,,,,2024-07-01_215,,,R50D6
2024-07-01T09:27:04.050000,,,2024-07-01T09:27:04.050000,,True,,False,,AM,2024-07-01,,,,,0.3232857882976532,Detection,,,,2024-07-01_216,,,R50D6
2024-07-01T09:27:13.040000,,,2024-07-01T09:27:13.040000,,True,,False,,AM,2024-07-01,,,,,0.8526356220245361,Detection,,,,2024-07-01_217,,,R50D6
2024-07-01T09:28:09.040000,,,2024-07-01T09:28:09.040000,,True,,False,,AM,2024-07-01,,,,,0.6906071901321411,Detection,,,,2024-07-01_218,,,R50D6
2024-07-01T09:32:37.010000,,,2024-07-01T09:32:37.010000,,True,,False,,AM,2024-07-01,,,,,0.7780055999755859,Detection,,,,2024-07-01_219,,,R50D6
2024-07-01T09:33:36,,,2024-07-01T09:33:36,,True,,False,,AM,2024-07-01,,,,,0.6990906596183777,Detection,,,,2024-07-01_220,,,R50D6
2024-07-01T09:34:36.010000,,,2024-07-01T09:34:36.010000,,True,,False,,AM,2024-07-01,,,,,0.8733599781990051,Detection,,,,2024-07-01_221,,,R50D6
2024-07-01T09:35:04.070000,,,2024-07-01T09:35:04.070000,,True,,False,,AM,2024-07-01,,,,,0.27322521805763245,Detection,,,,2024-07-01_222,,,R50D6
2024-07-01T09:37:06.380000,,,2024-07-01T09:37:06.380000,,True,,False,,AM,2024-07-01,,,,,0.7203290462493896,Detection,,,,2024-07-01_223,,,R50D6
2024-07-01T09:37:51.570000,,,2024-07-01T09:37:51.570000,,True,,False,,AM,2024-07-01,,,,,0.30196526646614075,Detection,,,,2024-07-01_224,,,R50D6
2024-07-01T09:41:51.950000,,,2024-07-01T09:41:51.950000,,True,,False,,AM,2024-07-01,,,,,0.45292869210243225,Detection,,,,2024-07-01_225,,,R50D6
2024-07-01T09:47:39.310000,,,2024-07-01T09:47:39.310000,,True,,False,,AM,2024-07-01,,,,,0.3095657527446747,Detection,,,,2024-07-01_226,,,R50D6
2024-07-01T09:48:05.410000,,,2024-07-01T09:48:05.410000,,True,,False,,AM,2024-07-01,,,,,0.2383885234594345,Detection,,,,2024-07-01_227,,,R50D6
2024-07-01T09:48:40.270000,,,2024-07-01T09:48:40.270000,,True,,False,,AM,2024-07-01,,,,,0.4242662191390991,Detection,,,,2024-07-01_228,,,R50D6
2024-07-01T09:49:45.730000,,,2024-07-01T09:49:45.730000,,True,,False,,AM,2024-07-01,,,,,0.6486066579818726,Detection,,,,2024-07-01_229,,,R50D6
2024-07-01T09:50:10.030000,,,2024-07-01T09:50:10.030000,,True,,False,,AM,2024-07-01,,,,,0.6409724950790405,Detection,,,,2024-07-01_230,,,R50D6
,,,2024-07-01T09:50:10.680000,,True,,False,,AM,2024-07-01,,,,,,Detection,,,,2024-07-01_231,,,R50D6
2024-07-01T09:54:06.010000,,,2024-07-01T09:54:06.010000,,True,,False,,AM,2024-07-01,,,,,0.740656852722168,Detection,,,,2024-07-01_232,,,R50D6
2024-07-01T09:54:57.700000,,,2024-07-01T09:54:57.700000,,True,,False,,AM,2024-07-01,,,,,0.7059302926063538,Detection,,,,2024-07-01_233,,,R50D6
2024-07-01T10:03:06.920000,,,2024-07-01T10:03:06.920000,,True,,False,,AM,2024-07-01,,,,,0.24438616633415222,Detection,,,,2024-07-01_234,,,R50D6
2024-07-01T10:03:37.800000,,,2024-07-01T10:03:37.800000,,True,,False,,AM,2024-07-01,,,,,0.6633210778236389,Detection,,,,2024-07-01_235,,,R50D6
2024-07-01T10:05:41.280000,,,2024-07-01T10:05:41.280000,,True,,False,,AM,2024-07-01,,,,,0.6120087504386902,Detection,,,,2024-07-01_236,,,R50D6
2024-07-01T10:05:52.430000,,,2024-07-01T10:05:52.430000,,True,,False,,AM,2024-07-01,,,,,0.21396121382713318,Detection,,,,2024-07-01_237,,,R50D6
2024-07-01T10:06:09.810000,,,2024-07-01T10:06:09.810000,,True,,False,,AM,2024-07-01,,,,,0.7191349267959595,Detection,,,,2024-07-01_238,,,R50D6
2024-07-01T10:06:40.240000,,,2024-07-01T10:06:40.240000,,True,,False,,AM,2024-07-01,,,,,0.23002906143665314,Detection,,,,2024-07-01_239,,,R50D6
2024-07-01T10:08:35,,,2024-07-01T10:08:35,,True,,False,,AM,2024-07-01,,,,,0.6972339153289795,Detection,,,,2024-07-01_240,,,R50D6
2024-07-01T10:09:12.450000,,,2024-07-01T10:09:12.450000,,True,,False,,AM,2024-07-01,,,,,0.21801933646202087,Detection,,,,2024-07-01_241,,,R50D6
2024-07-01T10:09:38.990000,,,2024-07-01T10:09:38.990000,,True,,False,,AM,2024-07-01,,,,,0.3451995849609375,Detection,,,,2024-07-01_242,,,R50D6
2024-07-01T10:10:54.960000,,,2024-07-01T10:10:54.960000,,True,,False,,AM,2024-07-01,,,,,0.7772561311721802,Detection,,,,2024-07-01_243,,,R50D6
2024-07-01T10:12:11.880000,,,2024-07-01T10:12:11.880000,,True,,False,,AM,2024-07-01,,,,,0.8219693899154663,Detection,,,,2024-07-01_244,,,R50D6
2024-07-01T10:15:55.850000,,,2024-07-01T10:15:55.850000,,True,,False,,AM,2024-07-01,,,,,0.6521180272102356,Detection,,,,2024-07-01_245,,,R50D6
2024-07-01T10:16:24.680000,,,2024-07-01T10:16:24.680000,,True,,False,,AM,2024-07-01,,,,,0.4057495892047882,Detection,,,,2024-07-01_246,,,R50D6
2024-07-01T10:16:47.530000,,,2024-07-01T10:16:47.530000,,True,,False,,AM,2024-07-01,,,,,0.6719966530799866,Detection,,,,2024-07-01_247,,,R50D6
2024-07-01T10:19:48.080000,,,2024-07-01T10:19:48.080000,,True,,False,,AM,2024-07-01,,,,,0.23226085305213928,Detection,,,,2024-07-01_248,,,R50D6
2024-07-01T10:27:01.210000,,,2024-07-01T10:27:01.210000,,True,,False,,AM,2024-07-01,,,,,0.6902976036071777,Detection,,,,2024-07-01_249,,,R50D6
2024-07-01T10:27:19.650000,,,2024-07-01T10:27:19.650000,,True,,False,,AM,2024-07-01,,,,,0.2879054546356201,Detection,,,,2024-07-01_250,,,R50D6
2024-07-01T10:29:00.760000,,,2024-07-01T10:29:00.760000,,True,,False,,AM,2024-07-01,,,,,0.8379189968109131,Detection,,,,2024-07-01_251,,,R50D6
2024-07-01T10:32:26.920000,,,2024-07-01T10:32:26.920000,,True,,False,,AM,2024-07-01,,,,,0.46549493074417114,Detection,,,,2024-07-01_252,,,R50D6
2024-07-01T10:34:37.020000,,,2024-07-01T10:34:37.020000,,True,,False,,AM,2024-07-01,,,,,0.3047919273376465,Detection,,,,2024-07-01_253,,,R50D6
2024-07-01T10:35:21.110000,,,2024-07-01T10:35:21.110000,,True,,False,,AM,2024-07-01,,,,,0.6719940900802612,Detection,,,,2024-07-01_254,,,R50D6
2024-07-01T10:39:52.040000,,,2024-07-01T10:39:52.040000,,True,,False,,AM,2024-07-01,,,,,0.4551123082637787,Detection,,,,2024-07-01_255,,,R50D6
2024-07-01T10:41:35,,,2024-07-01T10:41:35,,True,,False,,AM,2024-07-01,,,,,0.4035995602607727,Detection,,,,2024-07-01_256,,,R50D6
2024-07-01T10:41:38.090000,,,2024-07-01T10:41:38.090000,,True,,False,,AM,2024-07-01,,,,,0.5091429948806763,Detection,,,,2024-07-01_257,,,R50D6
2024-07-01T10:45:46.540000,,,2024-07-01T10:45:46.540000,,True,,False,,AM,2024-07-01,,,,,0.44522231817245483,Detection,,,,2024-07-01_258,,,R50D6
2024-07-01T10:48:21.070000,,,2024-07-01T10:48:21.070000,,True,,False,,AM,2024-07-01,,,,,0.5571388602256775,Detection,,,,2024-07-01_259,,,R50D6
2024-07-01T10:48:53.090000,,,2024-07-01T10:48:53.090000,,True,,False,,AM,2024-07-01,,,,,0.7011792063713074,Detection,,,,2024-07-01_260,,,R50D6
2024-07-01T10:51:38,,,2024-07-01T10:51:38,,True,,False,,AM,2024-07-01,,,,,0.857565701007843,Detection,,,,2024-07-01_261,,,R50D6
2024-07-01T10:52:35,,,2024-07-01T10:52:35,,True,,False,,AM,2024-07-01,,,,,0.6432480216026306,Detection,,,,2024-07-01_262,,,R50D6
2024-07-01T10:52:36,,,2024-07-01T10:52:36,,True,,False,,AM,2024-07-01,,,,,0.3280628025531769,Detection,,,,2024-07-01_263,,,R50D6
2024-07-01T10:53:29.370000,,,2024-07-01T10:53:29.370000,,True,,False,,AM,2024-07-01,,,,,0.3271307349205017,Detection,,,,2024-07-01_264,,,R50D6
2024-07-01T10:53:51.030000,,,2024-07-01T10:53:51.030000,,True,,False,,AM,2024-07-01,,,,,0.25143706798553467,Detection,,,,2024-07-01_265,,,R50D6
2024-07-01T10:53:52.030000,,,2024-07-01T10:53:52.030000,,True,,False,,AM,2024-07-01,,,,,0.555719256401062,Detection,,,,2024-07-01_266,,,R50D6
2024-07-01T10:53:53.010000,,,2024-07-01T10:53:53.010000,,True,,False,,AM,2024-07-01,,,,,0.3850647509098053,Detection,,,,2024-07-01_267,,,R50D6
2024-07-01T10:54:23.010000,,,2024-07-01T10:54:23.010000,,True,,False,,AM,2024-07-01,,,,,0.713703989982605,Detection,,,,2024-07-01_268,,,R50D6
2024-07-01T10:54:36.010000,,,2024-07-01T10:54:36.010000,,True,,False,,AM,2024-07-01,,,,,0.765386164188385,Detection,,,,2024-07-01_269,,,R50D6
2024-07-01T10:55:58.670000,,,2024-07-01T10:55:58.670000,,True,,False,,AM,2024-07-01,,,,,0.5121301412582397,Detection,,,,2024-07-01_270,,,R50D6
2024-07-01T11:01:06.980000,,,2024-07-01T11:01:06.980000,,True,,False,,AM,2024-07-01,,,,,0.24393214285373688,Detection,,,,2024-07-01_271,,,R50D6
2024-07-01T11:01:35.040000,,,2024-07-01T11:01:35.040000,,True,,False,,AM,2024-07-01,,,,,0.6480055451393127,Detection,,,,2024-07-01_272,,,R50D6
2024-07-01T11:03:09.380000,,,2024-07-01T11:03:09.380000,,True,,False,,AM,2024-07-01,,,,,0.4630291163921356,Detection,,,,2024-07-01_273,,,R50D6
2024-07-01T11:03:38,,,2024-07-01T11:03:38,,True,,False,,AM,2024-07-01,,,,,0.8732928037643433,Detection,,,,2024-07-01_274,,,R50D6
2024-07-01T11:03:41.350000,,,2024-07-01T11:03:41.350000,,True,,False,,AM,2024-07-01,,,,,0.29215943813323975,Detection,,,,2024-07-01_275,,,R50D6
2024-07-01T11:04:36.630000,,,2024-07-01T11:04:36.630000,,True,,False,,AM,2024-07-01,,,,,0.39165976643562317,Detection,,,,2024-07-01_276,,,R50D6
2024-07-01T11:04:50.960000,,,2024-07-01T11:04:50.960000,,True,,False,,AM,2024-07-01,,,,,0.41006797552108765,Detection,,,,2024-07-01_277,,,R50D6
2024-07-01T11:05:24.070000,,,2024-07-01T11:05:24.070000,,True,,False,,AM,2024-07-01,,,,,0.27204498648643494,Detection,,,,2024-07-01_278,,,R50D6
2024-07-01T11:05:25.070000,,,2024-07-01T11:05:25.070000,,True,,False,,AM,2024-07-01,,,,,0.4059450030326843,Detection,,,,2024-07-01_279,,,R50D6
2024-07-01T11:05:48.280000,,,2024-07-01T11:05:48.280000,,True,,False,,AM,2024-07-01,,,,,0.33388417959213257,Detection,,,,2024-07-01_280,,,R50D6
2024-07-01T11:06:50.500000,,,2024-07-01T11:06:50.500000,,True,,False,,AM,2024-07-01,,,,,0.2572440207004547,Detection,,,,2024-07-01_281,,,R50D6
2024-07-01T11:07:36.010000,,,2024-07-01T11:07:36.010000,,True,,False,,AM,2024-07-01,,,,,0.5233412981033325,Detection,,,,2024-07-01_282,,,R50D6
2024-07-01T11:09:39,,,2024-07-01T11:09:39,,True,,False,,AM,2024-07-01,,,,,0.7289478778839111,Detection,,,,2024-07-01_283,,,R50D6
2024-07-01T11:10:26.090000,,,2024-07-01T11:10:26.090000,,True,,False,,AM,2024-07-01,,,,,0.8325489163398743,Detection,,,,2024-07-01_284,,,R50D6
2024-07-01T11:11:51.080000,,,2024-07-01T11:11:51.080000,,True,,False,,AM,2024-07-01,,,,,0.8058274984359741,Detection,,,,2024-07-01_285,,,R50D6
2024-07-01T11:13:13.290000,,,2024-07-01T11:13:13.290000,,True,,False,,AM,2024-07-01,,,,,0.770677924156189,Detection,,,,2024-07-01_286,,,R50D6
2024-07-01T11:15:11,,,2024-07-01T11:15:11,,True,,False,,AM,2024-07-01,,,,,0.7727032899856567,Detection,,,,2024-07-01_287,,,R50D6
2024-07-01T11:17:30.510000,,,2024-07-01T11:17:30.510000,,True,,False,,AM,2024-07-01,,,,,0.7175635695457458,Detection,,,,2024-07-01_288,,,R50D6
2024-07-01T11:18:03,,,2024-07-01T11:18:03,,True,,False,,AM,2024-07-01,,,,,0.41872960329055786,Detection,,,,2024-07-01_289,,,R50D6
2024-07-01T11:19:21.090000,,,2024-07-01T11:19:21.090000,,True,,False,,AM,2024-07-01,,,,,0.7660998106002808,Detection,,,,2024-07-01_290,,,R50D6
2024-07-01T11:19:50.990000,,,2024-07-01T11:19:50.990000,,True,,False,,AM,2024-07-01,,,,,0.2887249290943146,Detection,,,,2024-07-01_291,,,R50D6
2024-07-01T11:20:25.880000,,,2024-07-01T11:20:25.880000,,True,,False,,AM,2024-07-01,,,,,0.5302771925926208,Detection,,,,2024-07-01_292,,,R50D6
2024-07-01T11:23:04.920000,,,2024-07-01T11:23:04.920000,,True,,False,,AM,2024-07-01,,,,,0.7280692458152771,Detection,,,,2024-07-01_293,,,R50D6
2024-07-01T11:32:39.040000,,,2024-07-01T11:32:39.040000,,True,,False,,AM,2024-07-01,,,,,0.37246230244636536,Detection,,,,2024-07-01_294,,,R50D6
2024-07-01T11:33:37.190000,,,2024-07-01T11:33:37.190000,,True,,False,,AM,2024-07-01,,,,,0.3741997182369232,Detection,,,,2024-07-01_295,,,R50D6
2024-07-01T11:36:15.410000,,,2024-07-01T11:36:15.410000,,True,,False,,AM,2024-07-01,,,,,0.42266616225242615,Detection,,,,2024-07-01_296,,,R50D6
2024-07-01T11:38:35.990000,,,2024-07-01T11:38:35.990000,,True,,False,,AM,2024-07-01,,,,,0.4456727206707001,Detection,,,,2024-07-01_297,,,R50D6
2024-07-01T11:39:50.730000,,,2024-07-01T11:39:50.730000,,True,,False,,AM,2024-07-01,,,,,0.49591466784477234,Detection,,,,2024-07-01_298,,,R50D6
2024-07-01T11:40:21.140000,,,2024-07-01T11:40:21.140000,,True,,False,,AM,2024-07-01,,,,,0.7572295069694519,Detection,,,,2024-07-01_299,,,R50D6
2024-07-01T11:45:08.030000,,,2024-07-01T11:45:08.030000,,True,,False,,AM,2024-07-01,,,,,0.6746599674224854,Detection,,,,2024-07-01_300,,,R50D6
,,,2024-07-01T11:45:08.920000,,True,,False,,AM,2024-07-01,,,,,,Detection,,,,2024-07-01_301,,,R50D6
2024-07-01T11:45:51.070000,,,2024-07-01T11:45:51.070000,,True,,False,,AM,2024-07-01,,,,,0.5682917237281799,Detection,,,,2024-07-01_302,,,R50D6
2024-07-01T11:46:37.010000,,,2024-07-01T11:46:37.010000,,True,,False,,AM,2024-07-01,,,,,0.8801959753036499,Detection,,,,2024-07-01_303,,,R50D6
2024-07-01T11:47:36.530000,,,2024-07-01T11:47:36.530000,,True,,False,,AM,2024-07-01,,,,,0.4511001706123352,Detection,,,,2024-07-01_304,,,R50D6
2024-07-01T11:48:19.090000,,,2024-07-01T11:48:19.090000,,True,,False,,AM,2024-07-01,,,,,0.3089122474193573,Detection,,,,2024-07-01_305,,,R50D6
2024-07-01T11:49:40.880000,,,2024-07-01T11:49:40.880000,,True,,False,,AM,2024-07-01,,,,,0.6056020259857178,Detection,,,,2024-07-01_306,,,R50D6
