event_id,long,p_error,mag_type,date,p_detected,p_confidence,catalogued,lat,depth,s_confidence,detected,network,s_predicted,provider,mag,p_predicted,plot_path,code,epi_distance,time,s_error,s_detected,unique_id
,,,,2024-08-23,2024-08-23T11:11:49.900000,0.506072998046875,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T11:11:49.900000,,,2024-08-23_331
,,,,2024-08-23,2024-08-23T11:16:36,0.5368264317512512,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T11:16:36,,,2024-08-23_332
,,,,2024-08-23,2024-08-23T11:21:54.090000,0.3624173998832702,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T11:21:54.090000,,,2024-08-23_333
,,,,2024-08-23,2024-08-23T11:22:09.230000,0.2438733130693435,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T11:22:09.230000,,,2024-08-23_334
,,,,2024-08-23,2024-08-23T11:22:35,0.6159912347793579,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T11:22:35,,,2024-08-23_335
,,,,2024-08-23,2024-08-23T11:23:52.090000,0.8049753904342651,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T11:23:52.090000,,,2024-08-23_336
,,,,2024-08-23,2024-08-23T11:24:23.260000,0.2976208031177521,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T11:24:23.260000,,,2024-08-23_337
,,,,2024-08-23,2024-08-23T11:24:54.770000,0.8284213542938232,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T11:24:54.770000,,,2024-08-23_338
,,,,2024-08-23,2024-08-23T11:26:05.030000,0.7660468220710754,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T11:26:05.030000,,,2024-08-23_339
,,,,2024-08-23,2024-08-23T11:27:53.130000,0.4359166324138641,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T11:27:53.130000,,,2024-08-23_340
,,,,2024-08-23,2024-08-23T11:28:23.940000,0.8309447169303894,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T11:28:23.940000,,,2024-08-23_341
,,,,2024-08-23,,,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T11:28:24.440000,,,2024-08-23_342
,,,,2024-08-23,2024-08-23T11:29:19.690000,0.8348548412322998,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T11:29:19.690000,,,2024-08-23_343
,,,,2024-08-23,2024-08-23T11:30:09.910000,0.2151664048433303,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T11:30:09.910000,,,2024-08-23_344
,,,,2024-08-23,2024-08-23T11:31:09,0.5080317258834839,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T11:31:09,,,2024-08-23_345
,,,,2024-08-23,2024-08-23T11:31:09.980000,0.5377440452575684,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T11:31:09.980000,,,2024-08-23_346
,,,,2024-08-23,2024-08-23T11:32:24.080000,0.4801881313323974,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T11:32:24.080000,,,2024-08-23_347
,,,,2024-08-23,2024-08-23T11:35:49.490000,0.2373518794775009,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T11:35:49.490000,,,2024-08-23_348
,,,,2024-08-23,2024-08-23T11:37:38.960000,0.334349513053894,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T11:37:38.960000,,,2024-08-23_349
,,,,2024-08-23,2024-08-23T11:45:11.380000,0.2980533540248871,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T11:45:11.380000,,,2024-08-23_350
,,,,2024-08-23,2024-08-23T11:45:35.030000,0.4008689224720001,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T11:45:35.030000,,,2024-08-23_351
,,,,2024-08-23,2024-08-23T11:47:37,0.8469082713127136,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T11:47:37,,,2024-08-23_352
,,,,2024-08-23,2024-08-23T11:48:07,0.7976272702217102,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T11:48:07,,,2024-08-23_353
,,,,2024-08-23,2024-08-23T11:49:05.050000,0.269398421049118,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T11:49:05.050000,,,2024-08-23_354
,,,,2024-08-23,2024-08-23T11:49:24.130000,0.5566328763961792,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T11:49:24.130000,,,2024-08-23_355
,,,,2024-08-23,2024-08-23T11:51:36.010000,0.8710283041000366,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T11:51:36.010000,,,2024-08-23_356
,,,,2024-08-23,2024-08-23T11:52:25.020000,0.213150292634964,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T11:52:25.020000,,,2024-08-23_357
,,,,2024-08-23,2024-08-23T11:53:05,0.7361916303634644,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T11:53:05,,,2024-08-23_358
,,,,2024-08-23,2024-08-23T11:55:06,0.8418461680412292,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T11:55:06,,,2024-08-23_359
,,,,2024-08-23,2024-08-23T11:56:36.940000,0.3038632273674011,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T11:56:36.940000,,,2024-08-23_360
,,,,2024-08-23,2024-08-23T11:59:14.200000,0.4102082252502441,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T11:59:14.200000,,,2024-08-23_361
,,,,2024-08-23,2024-08-23T12:00:18.050000,0.7237363457679749,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:00:18.050000,,,2024-08-23_362
,,,,2024-08-23,2024-08-23T12:02:11,0.6054444313049316,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:02:11,,,2024-08-23_363
,,,,2024-08-23,2024-08-23T12:03:06.030000,0.316065639257431,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:03:06.030000,,,2024-08-23_364
,,,,2024-08-23,2024-08-23T12:08:25.420000,0.2004016488790512,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:08:25.420000,,,2024-08-23_365
,,,,2024-08-23,2024-08-23T12:08:53.170000,0.4862345457077026,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:08:53.170000,,,2024-08-23_366
,,,,2024-08-23,,,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:08:54.170000,,,2024-08-23_367
,,,,2024-08-23,2024-08-23T12:11:07.890000,0.2545097470283508,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:11:07.890000,,,2024-08-23_368
,,,,2024-08-23,2024-08-23T12:12:14.310000,0.4410747289657593,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:12:14.310000,,,2024-08-23_369
,,,,2024-08-23,2024-08-23T12:14:34.080000,0.6539497375488281,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:14:34.080000,,,2024-08-23_370
,,,,2024-08-23,2024-08-23T12:19:22.010000,0.5021159052848816,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:19:22.010000,,,2024-08-23_371
,,,,2024-08-23,2024-08-23T12:19:23.040000,0.3179111778736114,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:19:23.040000,,,2024-08-23_372
,,,,2024-08-23,2024-08-23T12:20:21.460000,0.6420271992683411,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:20:21.460000,,,2024-08-23_373
,,,,2024-08-23,,,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:20:22,,,2024-08-23_374
,,,,2024-08-23,2024-08-23T12:20:43.550000,0.5145777463912964,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:20:43.550000,,,2024-08-23_375
,,,,2024-08-23,,,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:20:44.140000,,,2024-08-23_376
,,,,2024-08-23,2024-08-23T12:22:52.070000,0.7979549169540405,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:22:52.070000,,,2024-08-23_377
,,,,2024-08-23,2024-08-23T12:23:28.020000,0.7502608895301819,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:23:28.020000,,,2024-08-23_378
,,,,2024-08-23,2024-08-23T12:23:50.010000,0.4557377398014068,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:23:50.010000,,,2024-08-23_379
,,,,2024-08-23,2024-08-23T12:24:08.050000,0.6199240684509277,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:24:08.050000,,,2024-08-23_380
,,,,2024-08-23,2024-08-23T12:24:51.770000,0.656689465045929,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:24:51.770000,,,2024-08-23_381
,,,,2024-08-23,2024-08-23T12:26:06.980000,0.2751426100730896,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:26:06.980000,,,2024-08-23_382
,,,,2024-08-23,2024-08-23T12:26:07.990000,0.7456468939781189,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:26:07.990000,,,2024-08-23_383
,,,,2024-08-23,2024-08-23T12:26:46.430000,0.8551331162452698,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:26:46.430000,,,2024-08-23_384
,,,,2024-08-23,,,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:26:47.030000,,,2024-08-23_385
,,,,2024-08-23,2024-08-23T12:27:23.280000,0.5923578143119812,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:27:23.280000,,,2024-08-23_386
,,,,2024-08-23,2024-08-23T12:31:03.690000,0.5359687805175781,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:31:03.690000,,,2024-08-23_387
,,,,2024-08-23,,,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:31:04.260000,,,2024-08-23_388
,,,,2024-08-23,2024-08-23T12:31:17.220000,0.4987837076187134,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:31:17.220000,,,2024-08-23_389
,,,,2024-08-23,,,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:31:17.870000,,,2024-08-23_390
,,,,2024-08-23,2024-08-23T12:31:34.070000,0.2697186470031738,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:31:34.070000,,,2024-08-23_391
,,,,2024-08-23,2024-08-23T12:31:43.980000,0.312266856431961,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:31:43.980000,,,2024-08-23_392
,,,,2024-08-23,2024-08-23T12:32:37.340000,0.4750829339027405,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:32:37.340000,,,2024-08-23_393
,,,,2024-08-23,2024-08-23T12:32:49.070000,0.5053302645683289,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:32:49.070000,,,2024-08-23_394
,,,,2024-08-23,2024-08-23T12:33:06.740000,0.7295646667480469,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:33:06.740000,,,2024-08-23_395
,,,,2024-08-23,2024-08-23T12:33:27.180000,0.7647654414176941,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:33:27.180000,,,2024-08-23_396
,,,,2024-08-23,,,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:33:27.790000,,,2024-08-23_397
,,,,2024-08-23,2024-08-23T12:34:08,0.8297829031944275,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:34:08,,,2024-08-23_398
,,,,2024-08-23,2024-08-23T12:34:56.030000,0.5000689625740051,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:34:56.030000,,,2024-08-23_399
,,,,2024-08-23,2024-08-23T12:35:09.100000,0.5850868821144104,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:35:09.100000,,,2024-08-23_400
,,,,2024-08-23,2024-08-23T12:36:44.510000,0.4758483171463012,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:36:44.510000,,,2024-08-23_401
,,,,2024-08-23,2024-08-23T12:37:28.050000,0.7307946085929871,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:37:28.050000,,,2024-08-23_402
,,,,2024-08-23,,,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:37:28.700000,,,2024-08-23_403
,,,,2024-08-23,2024-08-23T12:38:18.740000,0.2799752652645111,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:38:18.740000,,,2024-08-23_404
,,,,2024-08-23,2024-08-23T12:39:00.050000,0.2029461115598678,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:39:00.050000,,,2024-08-23_405
,,,,2024-08-23,2024-08-23T12:39:31.080000,0.8189215064048767,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:39:31.080000,,,2024-08-23_406
,,,,2024-08-23,,,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:39:32.540000,,,2024-08-23_407
,,,,2024-08-23,,,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:40:12.290000,,,2024-08-23_408
,,,,2024-08-23,2024-08-23T12:41:05.970000,0.2343387752771377,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:41:05.970000,,,2024-08-23_409
,,,,2024-08-23,2024-08-23T12:41:12.290000,0.4598663449287414,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:41:12.290000,,,2024-08-23_410
,,,,2024-08-23,2024-08-23T12:41:36,0.925369918346405,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:41:36,,,2024-08-23_411
,,,,2024-08-23,,,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:41:37.980000,,,2024-08-23_412
,,,,2024-08-23,2024-08-23T12:42:10.880000,0.5797897577285767,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:42:10.880000,,,2024-08-23_413
,,,,2024-08-23,2024-08-23T12:43:37.490000,0.5598912835121155,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:43:37.490000,,,2024-08-23_414
,,,,2024-08-23,2024-08-23T12:44:15.080000,0.7069657444953918,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:44:15.080000,,,2024-08-23_415
,,,,2024-08-23,2024-08-23T12:45:21.990000,0.6334571242332458,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:45:21.990000,,,2024-08-23_416
,,,,2024-08-23,2024-08-23T12:46:13.240000,0.8965373635292053,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:46:13.240000,,,2024-08-23_417
,,,,2024-08-23,,,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:46:13.800000,,,2024-08-23_418
,,,,2024-08-23,2024-08-23T12:47:16.050000,0.2285408228635788,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:47:16.050000,,,2024-08-23_419
,,,,2024-08-23,2024-08-23T12:48:27.470000,0.4342547357082367,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:48:27.470000,,,2024-08-23_420
,,,,2024-08-23,2024-08-23T12:48:45.910000,0.5088198781013489,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:48:45.910000,,,2024-08-23_421
,,,,2024-08-23,2024-08-23T12:49:54.050000,0.7590869069099426,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:49:54.050000,,,2024-08-23_422
,,,,2024-08-23,2024-08-23T12:51:06.960000,0.2326283007860183,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:51:06.960000,,,2024-08-23_423
,,,,2024-08-23,2024-08-23T12:51:46.260000,0.72120201587677,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:51:46.260000,,,2024-08-23_424
,,,,2024-08-23,2024-08-23T12:52:28.120000,0.8184279799461365,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:52:28.120000,,,2024-08-23_425
,,,,2024-08-23,,,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:52:29.370000,,,2024-08-23_426
,,,,2024-08-23,2024-08-23T12:54:39.010000,0.4416919350624084,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:54:39.010000,,,2024-08-23_427
,,,,2024-08-23,2024-08-23T12:55:21.040000,0.7017324566841125,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:55:21.040000,,,2024-08-23_428
,,,,2024-08-23,2024-08-23T12:56:25.850000,0.7041261196136475,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:56:25.850000,,,2024-08-23_429
,,,,2024-08-23,2024-08-23T12:57:39,0.6683697700500488,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T12:57:39,,,2024-08-23_430
,,,,2024-08-23,2024-08-23T13:00:54.040000,0.4280917346477508,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T13:00:54.040000,,,2024-08-23_431
,,,,2024-08-23,2024-08-23T13:05:46.060000,0.8494762778282166,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T13:05:46.060000,,,2024-08-23_432
,,,,2024-08-23,2024-08-23T13:06:51.990000,0.3462316989898681,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T13:06:51.990000,,,2024-08-23_433
,,,,2024-08-23,2024-08-23T13:09:05,0.7472119927406311,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T13:09:05,,,2024-08-23_434
,,,,2024-08-23,2024-08-23T13:09:05.580000,0.6460855603218079,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T13:09:05.580000,,,2024-08-23_435
,,,,2024-08-23,,,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T13:09:07.630000,,,2024-08-23_436
,,,,2024-08-23,2024-08-23T13:10:44.610000,0.8048495650291443,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T13:10:44.610000,,,2024-08-23_437
,,,,2024-08-23,2024-08-23T13:11:11.950000,0.6445269584655762,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T13:11:11.950000,,,2024-08-23_438
,,,,2024-08-23,2024-08-23T13:11:51.130000,0.3866651654243469,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T13:11:51.130000,,,2024-08-23_439
,,,,2024-08-23,2024-08-23T13:15:05,0.2765978574752807,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T13:15:05,,,2024-08-23_440
,,,,2024-08-23,2024-08-23T13:15:53.960000,0.3000624775886535,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T13:15:53.960000,,,2024-08-23_441
,,,,2024-08-23,2024-08-23T13:16:23.050000,0.5265661478042603,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T13:16:23.050000,,,2024-08-23_442
,,,,2024-08-23,2024-08-23T13:17:23.030000,0.4117647111415863,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T13:17:23.030000,,,2024-08-23_443
,,,,2024-08-23,2024-08-23T13:18:38.810000,0.6442685127258301,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T13:18:38.810000,,,2024-08-23_444
,,,,2024-08-23,2024-08-23T13:19:22.070000,0.7561345100402832,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T13:19:22.070000,,,2024-08-23_445
,,,,2024-08-23,2024-08-23T13:20:10,0.7610329389572144,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T13:20:10,,,2024-08-23_446
,,,,2024-08-23,2024-08-23T13:21:06,0.6608037948608398,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T13:21:06,,,2024-08-23_447
,,,,2024-08-23,2024-08-23T13:26:53.050000,0.5003687143325806,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T13:26:53.050000,,,2024-08-23_448
,,,,2024-08-23,2024-08-23T13:26:54.060000,0.3461658954620361,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T13:26:54.060000,,,2024-08-23_449
,,,,2024-08-23,2024-08-23T13:27:11.860000,0.4998678267002105,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T13:27:11.860000,,,2024-08-23_450
,,,,2024-08-23,2024-08-23T13:32:15.860000,0.3958035111427307,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T13:32:15.860000,,,2024-08-23_451
,,,,2024-08-23,2024-08-23T13:33:06,0.3009780943393707,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T13:33:06,,,2024-08-23_452
,,,,2024-08-23,2024-08-23T13:38:07.990000,0.6683614253997803,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T13:38:07.990000,,,2024-08-23_453
,,,,2024-08-23,2024-08-23T13:38:09,0.2187569290399551,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T13:38:09,,,2024-08-23_454
,,,,2024-08-23,2024-08-23T13:38:39,0.5283734202384949,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T13:38:39,,,2024-08-23_455
,,,,2024-08-23,2024-08-23T13:39:49.010000,0.3182603120803833,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T13:39:49.010000,,,2024-08-23_456
,,,,2024-08-23,2024-08-23T13:41:09.140000,0.5681012272834778,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T13:41:09.140000,,,2024-08-23_457
,,,,2024-08-23,2024-08-23T13:42:12.750000,0.412955492734909,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T13:42:12.750000,,,2024-08-23_458
,,,,2024-08-23,,,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T13:42:13.120000,,,2024-08-23_459
,,,,2024-08-23,2024-08-23T13:43:46.020000,0.8010663986206055,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T13:43:46.020000,,,2024-08-23_460
,,,,2024-08-23,2024-08-23T13:45:06,0.8386141061782837,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T13:45:06,,,2024-08-23_461
,,,,2024-08-23,2024-08-23T13:46:43.860000,0.2550375759601593,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T13:46:43.860000,,,2024-08-23_462
,,,,2024-08-23,2024-08-23T13:47:35,0.3676981031894684,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T13:47:35,,,2024-08-23_463
,,,,2024-08-23,2024-08-23T13:47:36.010000,0.5427922010421753,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T13:47:36.010000,,,2024-08-23_464
,,,,2024-08-23,,,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T13:47:38.300000,,,2024-08-23_465
,,,,2024-08-23,2024-08-23T13:50:30.720000,0.4016115069389343,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T13:50:30.720000,,,2024-08-23_466
,,,,2024-08-23,2024-08-23T13:51:00.540000,0.5679691433906555,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T13:51:00.540000,,,2024-08-23_467
,,,,2024-08-23,2024-08-23T14:02:11.300000,0.7253427505493164,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T14:02:11.300000,,,2024-08-23_468
,,,,2024-08-23,2024-08-23T14:04:10.960000,0.9144062995910645,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T14:04:10.960000,,,2024-08-23_469
,,,,2024-08-23,2024-08-23T14:13:54.470000,0.5113586783409119,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T14:13:54.470000,,,2024-08-23_470
,,,,2024-08-23,2024-08-23T14:16:27.250000,0.8389894962310791,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T14:16:27.250000,,,2024-08-23_471
,,,,2024-08-23,2024-08-23T14:17:14.960000,0.5810365080833435,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T14:17:14.960000,,,2024-08-23_472
,,,,2024-08-23,2024-08-23T14:20:53.220000,0.5369227528572083,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T14:20:53.220000,,,2024-08-23_473
,,,,2024-08-23,2024-08-23T14:21:21.900000,0.3177601397037506,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T14:21:21.900000,,,2024-08-23_474
,,,,2024-08-23,2024-08-23T14:24:47.520000,0.8600866794586182,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T14:24:47.520000,,,2024-08-23_475
,,,,2024-08-23,2024-08-23T14:31:55.290000,0.7098637223243713,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T14:31:55.290000,,,2024-08-23_476
,,,,2024-08-23,2024-08-23T14:33:24.500000,0.7556645274162292,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T14:33:24.500000,,,2024-08-23_477
,,,,2024-08-23,2024-08-23T14:34:28.250000,0.8735633492469788,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T14:34:28.250000,,,2024-08-23_478
,,,,2024-08-23,2024-08-23T14:36:08,0.8576411604881287,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T14:36:08,,,2024-08-23_479
,,,,2024-08-23,2024-08-23T14:42:24.820000,0.8164463043212891,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T14:42:24.820000,,,2024-08-23_480
,,,,2024-08-23,2024-08-23T14:42:46.320000,0.4790851175785064,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T14:42:46.320000,,,2024-08-23_481
,,,,2024-08-23,2024-08-23T14:43:25.180000,0.7204030752182007,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T14:43:25.180000,,,2024-08-23_482
,,,,2024-08-23,2024-08-23T14:44:25.770000,0.8916822671890259,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T14:44:25.770000,,,2024-08-23_483
,,,,2024-08-23,2024-08-23T14:45:26.010000,0.9103848338127136,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T14:45:26.010000,,,2024-08-23_484
,,,,2024-08-23,2024-08-23T14:47:30.230000,0.8060945272445679,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T14:47:30.230000,,,2024-08-23_485
,,,,2024-08-23,2024-08-23T14:51:21.130000,0.5550072193145752,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T14:51:21.130000,,,2024-08-23_486
,,,,2024-08-23,,,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T14:51:21.640000,,,2024-08-23_487
,,,,2024-08-23,2024-08-23T14:55:43.760000,0.6433010697364807,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T14:55:43.760000,,,2024-08-23_488
,,,,2024-08-23,,,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T14:55:44.110000,,,2024-08-23_489
,,,,2024-08-23,2024-08-23T14:58:19.510000,0.7389341592788696,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T14:58:19.510000,,,2024-08-23_490
,,,,2024-08-23,2024-08-23T14:58:53.120000,0.2034284919500351,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T14:58:53.120000,,,2024-08-23_491
,,,,2024-08-23,2024-08-23T14:59:30.030000,0.8103554844856262,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T14:59:30.030000,,,2024-08-23_492
,,,,2024-08-23,2024-08-23T14:59:52.990000,0.4796094000339508,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T14:59:52.990000,,,2024-08-23_493
,,,,2024-08-23,2024-08-23T14:59:54.010000,0.2484499365091323,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T14:59:54.010000,,,2024-08-23_494
,,,,2024-08-23,2024-08-23T15:00:33.780000,0.8277655243873596,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T15:00:33.780000,,,2024-08-23_495
,,,,2024-08-23,2024-08-23T15:01:27.260000,0.8982222676277161,False,,,,True,AM,,Detection,,,,R50D6,,2024-08-23T15:01:27.260000,,,2024-08-23_496
