p_detected,s_error,mag,p_error,s_detected,event_id,network,p_predicted,date,detected,lat,provider,s_predicted,plot_path,unique_id,long,depth,epi_distance,s_confidence,catalogued,mag_type,p_confidence,time,code
2024-08-23T13:27:11.860000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_450,,,,,False,,0.4998678267002105,2024-08-23T13:27:11.860000,R50D6
2024-08-23T13:32:15.860000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_451,,,,,False,,0.3958035111427307,2024-08-23T13:32:15.860000,R50D6
2024-08-23T13:33:06,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_452,,,,,False,,0.3009780943393707,2024-08-23T13:33:06,R50D6
2024-08-23T13:38:07.990000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_453,,,,,False,,0.6683614253997803,2024-08-23T13:38:07.990000,R50D6
2024-08-23T13:38:09,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_454,,,,,False,,0.2187569290399551,2024-08-23T13:38:09,R50D6
2024-08-23T13:38:39,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_455,,,,,False,,0.5283734202384949,2024-08-23T13:38:39,R50D6
2024-08-23T13:39:49.010000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_456,,,,,False,,0.3182603120803833,2024-08-23T13:39:49.010000,R50D6
2024-08-23T13:41:09.140000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_457,,,,,False,,0.5681012272834778,2024-08-23T13:41:09.140000,R50D6
2024-08-23T13:42:12.750000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_458,,,,,False,,0.412955492734909,2024-08-23T13:42:12.750000,R50D6
,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_459,,,,,False,,,2024-08-23T13:42:13.120000,R50D6
2024-08-23T13:43:46.020000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_460,,,,,False,,0.8010663986206055,2024-08-23T13:43:46.020000,R50D6
2024-08-23T13:45:06,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_461,,,,,False,,0.8386141061782837,2024-08-23T13:45:06,R50D6
2024-08-23T13:46:43.860000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_462,,,,,False,,0.2550375759601593,2024-08-23T13:46:43.860000,R50D6
2024-08-23T13:47:35,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_463,,,,,False,,0.3676981031894684,2024-08-23T13:47:35,R50D6
2024-08-23T13:47:36.010000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_464,,,,,False,,0.5427922010421753,2024-08-23T13:47:36.010000,R50D6
,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_465,,,,,False,,,2024-08-23T13:47:38.300000,R50D6
2024-08-23T13:50:30.720000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_466,,,,,False,,0.4016115069389343,2024-08-23T13:50:30.720000,R50D6
2024-08-23T13:51:00.540000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_467,,,,,False,,0.5679691433906555,2024-08-23T13:51:00.540000,R50D6
2024-08-23T14:02:11.300000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_468,,,,,False,,0.7253427505493164,2024-08-23T14:02:11.300000,R50D6
2024-08-23T14:04:10.960000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_469,,,,,False,,0.9144062995910645,2024-08-23T14:04:10.960000,R50D6
2024-08-23T14:13:54.470000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_470,,,,,False,,0.5113586783409119,2024-08-23T14:13:54.470000,R50D6
2024-08-23T14:16:27.250000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_471,,,,,False,,0.8389894962310791,2024-08-23T14:16:27.250000,R50D6
2024-08-23T14:17:14.960000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_472,,,,,False,,0.5810365080833435,2024-08-23T14:17:14.960000,R50D6
2024-08-23T14:20:53.220000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_473,,,,,False,,0.5369227528572083,2024-08-23T14:20:53.220000,R50D6
2024-08-23T14:21:21.900000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_474,,,,,False,,0.3177601397037506,2024-08-23T14:21:21.900000,R50D6
2024-08-23T14:24:47.520000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_475,,,,,False,,0.8600866794586182,2024-08-23T14:24:47.520000,R50D6
2024-08-23T14:31:55.290000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_476,,,,,False,,0.7098637223243713,2024-08-23T14:31:55.290000,R50D6
2024-08-23T14:33:24.500000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_477,,,,,False,,0.7556645274162292,2024-08-23T14:33:24.500000,R50D6
2024-08-23T14:34:28.250000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_478,,,,,False,,0.8735633492469788,2024-08-23T14:34:28.250000,R50D6
2024-08-23T14:36:08,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_479,,,,,False,,0.8576411604881287,2024-08-23T14:36:08,R50D6
2024-08-23T14:42:24.820000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_480,,,,,False,,0.8164463043212891,2024-08-23T14:42:24.820000,R50D6
2024-08-23T14:42:46.320000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_481,,,,,False,,0.4790851175785064,2024-08-23T14:42:46.320000,R50D6
2024-08-23T14:43:25.180000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_482,,,,,False,,0.7204030752182007,2024-08-23T14:43:25.180000,R50D6
2024-08-23T14:44:25.770000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_483,,,,,False,,0.8916822671890259,2024-08-23T14:44:25.770000,R50D6
2024-08-23T14:45:26.010000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_484,,,,,False,,0.9103848338127136,2024-08-23T14:45:26.010000,R50D6
2024-08-23T14:47:30.230000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_485,,,,,False,,0.8060945272445679,2024-08-23T14:47:30.230000,R50D6
2024-08-23T14:51:21.130000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_486,,,,,False,,0.5550072193145752,2024-08-23T14:51:21.130000,R50D6
,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_487,,,,,False,,,2024-08-23T14:51:21.640000,R50D6
2024-08-23T14:55:43.760000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_488,,,,,False,,0.6433010697364807,2024-08-23T14:55:43.760000,R50D6
,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_489,,,,,False,,,2024-08-23T14:55:44.110000,R50D6
2024-08-23T14:58:19.510000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_490,,,,,False,,0.7389341592788696,2024-08-23T14:58:19.510000,R50D6
2024-08-23T14:58:53.120000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_491,,,,,False,,0.2034284919500351,2024-08-23T14:58:53.120000,R50D6
2024-08-23T14:59:30.030000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_492,,,,,False,,0.8103554844856262,2024-08-23T14:59:30.030000,R50D6
2024-08-23T14:59:52.990000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_493,,,,,False,,0.4796094000339508,2024-08-23T14:59:52.990000,R50D6
2024-08-23T14:59:54.010000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_494,,,,,False,,0.2484499365091323,2024-08-23T14:59:54.010000,R50D6
2024-08-23T15:00:33.780000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_495,,,,,False,,0.8277655243873596,2024-08-23T15:00:33.780000,R50D6
2024-08-23T15:01:27.260000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_496,,,,,False,,0.8982222676277161,2024-08-23T15:01:27.260000,R50D6
2024-08-23T15:02:08.300000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_497,,,,,False,,0.7370559573173523,2024-08-23T15:02:08.300000,R50D6
2024-08-23T15:05:07.980000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_498,,,,,False,,0.3651145696640014,2024-08-23T15:05:07.980000,R50D6
2024-08-23T15:07:31.320000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_499,,,,,False,,0.5373262166976929,2024-08-23T15:07:31.320000,R50D6
2024-08-23T15:09:25.440000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_500,,,,,False,,0.8514727354049683,2024-08-23T15:09:25.440000,R50D6
2024-08-23T15:10:22.230000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_501,,,,,False,,0.2634559571743011,2024-08-23T15:10:22.230000,R50D6
2024-08-23T15:12:11.110000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_502,,,,,False,,0.4975283145904541,2024-08-23T15:12:11.110000,R50D6
2024-08-23T15:13:05.990000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_503,,,,,False,,0.8586022853851318,2024-08-23T15:13:05.990000,R50D6
2024-08-23T15:13:55.740000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_504,,,,,False,,0.822114109992981,2024-08-23T15:13:55.740000,R50D6
2024-08-23T15:14:25.930000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_505,,,,,False,,0.5758406519889832,2024-08-23T15:14:25.930000,R50D6
2024-08-23T15:14:55.670000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_506,,,,,False,,0.665879487991333,2024-08-23T15:14:55.670000,R50D6
2024-08-23T15:15:58.770000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_507,,,,,False,,0.8588120341300964,2024-08-23T15:15:58.770000,R50D6
2024-08-23T15:18:05.240000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_508,,,,,False,,0.8911452889442444,2024-08-23T15:18:05.240000,R50D6
2024-08-23T15:18:58.530000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_509,,,,,False,,0.8937360048294067,2024-08-23T15:18:58.530000,R50D6
,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_510,,,,,False,,,2024-08-23T15:18:59.080000,R50D6
2024-08-23T15:20:02.210000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_511,,,,,False,,0.6188568472862244,2024-08-23T15:20:02.210000,R50D6
2024-08-23T15:20:12.340000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_512,,,,,False,,0.2300082296133041,2024-08-23T15:20:12.340000,R50D6
2024-08-23T15:21:02.530000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_513,,,,,False,,0.906370222568512,2024-08-23T15:21:02.530000,R50D6
2024-08-23T15:22:48.510000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_514,,,,,False,,0.8832404613494873,2024-08-23T15:22:48.510000,R50D6
2024-08-23T15:23:36.990000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_515,,,,,False,,0.3054980933666229,2024-08-23T15:23:36.990000,R50D6
2024-08-23T15:24:44.770000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_516,,,,,False,,0.9000647664070129,2024-08-23T15:24:44.770000,R50D6
2024-08-23T15:25:42.030000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_517,,,,,False,,0.9129350781440736,2024-08-23T15:25:42.030000,R50D6
2024-08-23T15:26:36.690000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_518,,,,,False,,0.529437780380249,2024-08-23T15:26:36.690000,R50D6
2024-08-23T15:28:24.520000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_519,,,,,False,,0.2208919823169708,2024-08-23T15:28:24.520000,R50D6
2024-08-23T15:30:43.400000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_520,,,,,False,,0.2947312891483307,2024-08-23T15:30:43.400000,R50D6
2024-08-23T15:31:19.180000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_521,,,,,False,,0.3032353520393371,2024-08-23T15:31:19.180000,R50D6
2024-08-23T15:31:58.560000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_522,,,,,False,,0.6654309630393982,2024-08-23T15:31:58.560000,R50D6
2024-08-23T15:34:08.010000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_523,,,,,False,,0.4885086417198181,2024-08-23T15:34:08.010000,R50D6
2024-08-23T15:37:22.020000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_524,,,,,False,,0.2053302824497223,2024-08-23T15:37:22.020000,R50D6
2024-08-23T15:39:38.030000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_525,,,,,False,,0.2057944685220718,2024-08-23T15:39:38.030000,R50D6
2024-08-23T15:40:05.010000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_526,,,,,False,,0.8019037842750549,2024-08-23T15:40:05.010000,R50D6
2024-08-23T15:41:25.420000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_527,,,,,False,,0.3557611107826233,2024-08-23T15:41:25.420000,R50D6
2024-08-23T15:43:27.550000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_528,,,,,False,,0.2838470935821533,2024-08-23T15:43:27.550000,R50D6
,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_529,,,,,False,,,2024-08-23T15:43:28.430000,R50D6
2024-08-23T15:52:16.800000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_530,,,,,False,,0.3915438652038574,2024-08-23T15:52:16.800000,R50D6
2024-08-23T15:56:51.070000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_531,,,,,False,,0.3249765932559967,2024-08-23T15:56:51.070000,R50D6
2024-08-23T15:59:37.100000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_532,,,,,False,,0.6382588744163513,2024-08-23T15:59:37.100000,R50D6
2024-08-23T16:00:23.040000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_533,,,,,False,,0.819856584072113,2024-08-23T16:00:23.040000,R50D6
2024-08-23T16:00:49.150000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_534,,,,,False,,0.6875467896461487,2024-08-23T16:00:49.150000,R50D6
2024-08-23T16:03:18.260000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_535,,,,,False,,0.8068042993545532,2024-08-23T16:03:18.260000,R50D6
,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_536,,,,,False,,,2024-08-23T16:03:18.940000,R50D6
2024-08-23T16:07:23.960000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_537,,,,,False,,0.5027405619621277,2024-08-23T16:07:23.960000,R50D6
2024-08-23T16:09:25.010000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_538,,,,,False,,0.2082132697105407,2024-08-23T16:09:25.010000,R50D6
2024-08-23T16:09:51.880000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_539,,,,,False,,0.235829547047615,2024-08-23T16:09:51.880000,R50D6
2024-08-23T16:13:41.900000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_540,,,,,False,,0.6148217916488647,2024-08-23T16:13:41.900000,R50D6
2024-08-23T16:14:21.100000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_541,,,,,False,,0.3267145156860351,2024-08-23T16:14:21.100000,R50D6
2024-08-23T16:15:42.910000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_542,,,,,False,,0.2585471570491791,2024-08-23T16:15:42.910000,R50D6
2024-08-23T16:16:23.830000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_543,,,,,False,,0.7544699907302856,2024-08-23T16:16:23.830000,R50D6
2024-08-23T16:16:47.980000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_544,,,,,False,,0.5468974113464355,2024-08-23T16:16:47.980000,R50D6
2024-08-23T16:16:52.810000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_545,,,,,False,,0.4613391757011413,2024-08-23T16:16:52.810000,R50D6
2024-08-23T16:17:23.950000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_546,,,,,False,,0.3761773109436035,2024-08-23T16:17:23.950000,R50D6
2024-08-23T16:17:25,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_547,,,,,False,,0.5851720571517944,2024-08-23T16:17:25,R50D6
2024-08-23T16:17:25.970000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_548,,,,,False,,0.2113170325756073,2024-08-23T16:17:25.970000,R50D6
2024-08-23T16:23:53.090000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_549,,,,,False,,0.7423776388168335,2024-08-23T16:23:53.090000,R50D6
2024-08-23T16:24:36.020000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_550,,,,,False,,0.4749401807785034,2024-08-23T16:24:36.020000,R50D6
2024-08-23T16:25:14,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_551,,,,,False,,0.2758996188640594,2024-08-23T16:25:14,R50D6
2024-08-23T16:29:49.530000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_552,,,,,False,,0.298910528421402,2024-08-23T16:29:49.530000,R50D6
2024-08-23T16:31:36.980000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_553,,,,,False,,0.4273818433284759,2024-08-23T16:31:36.980000,R50D6
2024-08-23T16:31:37.990000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_554,,,,,False,,0.4544537961483001,2024-08-23T16:31:37.990000,R50D6
2024-08-23T16:32:29.890000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_555,,,,,False,,0.3647921681404114,2024-08-23T16:32:29.890000,R50D6
2024-08-23T16:37:06.800000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_556,,,,,False,,0.3898231089115143,2024-08-23T16:37:06.800000,R50D6
2024-08-23T16:38:41.920000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_557,,,,,False,,0.8397477269172668,2024-08-23T16:38:41.920000,R50D6
2024-08-23T16:43:56.070000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_558,,,,,False,,0.6519598364830017,2024-08-23T16:43:56.070000,R50D6
2024-08-23T16:47:53.170000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_559,,,,,False,,0.6961777210235596,2024-08-23T16:47:53.170000,R50D6
2024-08-23T16:50:35.980000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_560,,,,,False,,0.3562613427639007,2024-08-23T16:50:35.980000,R50D6
2024-08-23T16:50:36.990000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_561,,,,,False,,0.2533600628376007,2024-08-23T16:50:36.990000,R50D6
2024-08-23T16:51:23.830000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_562,,,,,False,,0.7104389071464539,2024-08-23T16:51:23.830000,R50D6
2024-08-23T16:56:51.930000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_563,,,,,False,,0.799180805683136,2024-08-23T16:56:51.930000,R50D6
2024-08-23T17:07:53.070000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_564,,,,,False,,0.3225796520709991,2024-08-23T17:07:53.070000,R50D6
2024-08-23T17:12:20.980000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_565,,,,,False,,0.3110821545124054,2024-08-23T17:12:20.980000,R50D6
2024-08-23T17:14:09.970000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_566,,,,,False,,0.6213061213493347,2024-08-23T17:14:09.970000,R50D6
2024-08-23T17:14:10.880000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_567,,,,,False,,0.7528463006019592,2024-08-23T17:14:10.880000,R50D6
2024-08-23T17:16:23.100000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_568,,,,,False,,0.3564685583114624,2024-08-23T17:16:23.100000,R50D6
2024-08-23T17:24:22.020000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_569,,,,,False,,0.866070032119751,2024-08-23T17:24:22.020000,R50D6
,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_570,,,,,False,,,2024-08-23T17:24:22.490000,R50D6
2024-08-23T17:26:55.050000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_571,,,,,False,,0.8070728778839111,2024-08-23T17:26:55.050000,R50D6
2024-08-23T17:27:24.170000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_572,,,,,False,,0.2949774265289306,2024-08-23T17:27:24.170000,R50D6
2024-08-23T17:27:26.610000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_573,,,,,False,,0.7249954342842102,2024-08-23T17:27:26.610000,R50D6
2024-08-23T17:28:42.520000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_574,,,,,False,,0.7350844740867615,2024-08-23T17:28:42.520000,R50D6
2024-08-23T17:29:59.630000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_575,,,,,False,,0.7368845343589783,2024-08-23T17:29:59.630000,R50D6
,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_576,,,,,False,,,2024-08-23T17:30:00.430000,R50D6
2024-08-23T17:32:21.060000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_577,,,,,False,,0.4887295067310333,2024-08-23T17:32:21.060000,R50D6
2024-08-23T17:34:22.170000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_578,,,,,False,,0.7156546711921692,2024-08-23T17:34:22.170000,R50D6
2024-08-23T17:41:07.700000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_579,,,,,False,,0.3275206685066223,2024-08-23T17:41:07.700000,R50D6
2024-08-23T17:42:53.980000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_580,,,,,False,,0.4656539559364319,2024-08-23T17:42:53.980000,R50D6
2024-08-23T17:44:14.200000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_581,,,,,False,,0.7951803803443909,2024-08-23T17:44:14.200000,R50D6
,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_582,,,,,False,,,2024-08-23T17:44:17.200000,R50D6
2024-08-23T17:52:08.990000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_583,,,,,False,,0.3995372056961059,2024-08-23T17:52:08.990000,R50D6
2024-08-23T17:54:21.890000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_584,,,,,False,,0.2416176199913025,2024-08-23T17:54:21.890000,R50D6
2024-08-23T17:57:24.610000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_585,,,,,False,,0.418527215719223,2024-08-23T17:57:24.610000,R50D6
2024-08-23T17:58:06.990000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_586,,,,,False,,0.5033495426177979,2024-08-23T17:58:06.990000,R50D6
2024-08-23T18:00:22.090000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_587,,,,,False,,0.7848727107048035,2024-08-23T18:00:22.090000,R50D6
2024-08-23T18:04:38,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_588,,,,,False,,0.8168672919273376,2024-08-23T18:04:38,R50D6
2024-08-23T18:05:20.240000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_589,,,,,False,,0.5286581516265869,2024-08-23T18:05:20.240000,R50D6
2024-08-23T18:06:22.050000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_590,,,,,False,,0.2003674507141113,2024-08-23T18:06:22.050000,R50D6
2024-08-23T18:09:52.070000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_591,,,,,False,,0.2098212838172912,2024-08-23T18:09:52.070000,R50D6
2024-08-23T18:12:39.010000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_592,,,,,False,,0.8105501532554626,2024-08-23T18:12:39.010000,R50D6
2024-08-23T18:14:28.650000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_593,,,,,False,,0.4477836489677429,2024-08-23T18:14:28.650000,R50D6
2024-08-23T18:22:05,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_594,,,,,False,,0.2366758733987808,2024-08-23T18:22:05,R50D6
2024-08-23T18:22:51.090000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_595,,,,,False,,0.4890227913856506,2024-08-23T18:22:51.090000,R50D6
2024-08-23T18:29:13.110000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_596,,,,,False,,0.3311151564121246,2024-08-23T18:29:13.110000,R50D6
2024-08-23T18:32:43.170000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_597,,,,,False,,0.700317919254303,2024-08-23T18:32:43.170000,R50D6
2024-08-23T18:42:37.960000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_598,,,,,False,,0.7897989749908447,2024-08-23T18:42:37.960000,R50D6
2024-08-23T19:00:38.040000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_599,,,,,False,,0.7277048826217651,2024-08-23T19:00:38.040000,R50D6
2024-08-23T19:03:55.040000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_600,,,,,False,,0.6380725502967834,2024-08-23T19:03:55.040000,R50D6
2024-08-23T19:14:57.960000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_601,,,,,False,,0.4921935498714447,2024-08-23T19:14:57.960000,R50D6
2024-08-23T19:15:20.040000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_602,,,,,False,,0.2502087652683258,2024-08-23T19:15:20.040000,R50D6
2024-08-23T19:18:39.980000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_603,,,,,False,,0.3468323349952698,2024-08-23T19:18:39.980000,R50D6
2024-08-23T19:25:03.900000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_604,,,,,False,,0.3513529300689697,2024-08-23T19:25:03.900000,R50D6
2024-08-23T19:25:53.020000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_605,,,,,False,,0.3456379473209381,2024-08-23T19:25:53.020000,R50D6
2024-08-23T19:31:11.800000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_606,,,,,False,,0.6007558703422546,2024-08-23T19:31:11.800000,R50D6
2024-08-23T19:41:37.980000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_607,,,,,False,,0.2024339735507965,2024-08-23T19:41:37.980000,R50D6
2024-08-23T19:41:38.990000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_608,,,,,False,,0.6275620460510254,2024-08-23T19:41:38.990000,R50D6
2024-08-23T19:45:13.450000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_609,,,,,False,,0.6947802901268005,2024-08-23T19:45:13.450000,R50D6
,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_610,,,,,False,,,2024-08-23T19:45:13.780000,R50D6
2024-08-23T19:45:52.990000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_611,,,,,False,,0.2656777501106262,2024-08-23T19:45:52.990000,R50D6
2024-08-23T19:46:22.150000,,,,,,AM,,2024-08-23,True,,Detection,,,2024-08-23_612,,,,,False,,0.3065913915634155,2024-08-23T19:46:22.150000,R50D6
