network,provider,long,plot_path,p_error,s_detected,detected,s_predicted,catalogued,event_id,depth,date,mag,p_predicted,epi_distance,unique_id,p_detected,code,time,s_error,mag_type,lat,p_confidence,s_confidence
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_479,2024-08-23T14:36:08,R50D6,2024-08-23T14:36:08,,,,0.8576411604881287,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_480,2024-08-23T14:42:24.820000,R50D6,2024-08-23T14:42:24.820000,,,,0.8164463043212891,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_481,2024-08-23T14:42:46.320000,R50D6,2024-08-23T14:42:46.320000,,,,0.4790851175785064,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_482,2024-08-23T14:43:25.180000,R50D6,2024-08-23T14:43:25.180000,,,,0.7204030752182007,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_483,2024-08-23T14:44:25.770000,R50D6,2024-08-23T14:44:25.770000,,,,0.8916822671890259,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_484,2024-08-23T14:45:26.010000,R50D6,2024-08-23T14:45:26.010000,,,,0.9103848338127136,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_485,2024-08-23T14:47:30.230000,R50D6,2024-08-23T14:47:30.230000,,,,0.8060945272445679,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_486,2024-08-23T14:51:21.130000,R50D6,2024-08-23T14:51:21.130000,,,,0.5550072193145752,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_487,,R50D6,2024-08-23T14:51:21.640000,,,,,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_488,2024-08-23T14:55:43.760000,R50D6,2024-08-23T14:55:43.760000,,,,0.6433010697364807,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_489,,R50D6,2024-08-23T14:55:44.110000,,,,,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_490,2024-08-23T14:58:19.510000,R50D6,2024-08-23T14:58:19.510000,,,,0.7389341592788696,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_491,2024-08-23T14:58:53.120000,R50D6,2024-08-23T14:58:53.120000,,,,0.2034284919500351,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_492,2024-08-23T14:59:30.030000,R50D6,2024-08-23T14:59:30.030000,,,,0.8103554844856262,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_493,2024-08-23T14:59:52.990000,R50D6,2024-08-23T14:59:52.990000,,,,0.4796094000339508,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_494,2024-08-23T14:59:54.010000,R50D6,2024-08-23T14:59:54.010000,,,,0.2484499365091323,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_495,2024-08-23T15:00:33.780000,R50D6,2024-08-23T15:00:33.780000,,,,0.8277655243873596,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_496,2024-08-23T15:01:27.260000,R50D6,2024-08-23T15:01:27.260000,,,,0.8982222676277161,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_497,2024-08-23T15:02:08.300000,R50D6,2024-08-23T15:02:08.300000,,,,0.7370559573173523,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_498,2024-08-23T15:05:07.980000,R50D6,2024-08-23T15:05:07.980000,,,,0.3651145696640014,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_499,2024-08-23T15:07:31.320000,R50D6,2024-08-23T15:07:31.320000,,,,0.5373262166976929,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_500,2024-08-23T15:09:25.440000,R50D6,2024-08-23T15:09:25.440000,,,,0.8514727354049683,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_501,2024-08-23T15:10:22.230000,R50D6,2024-08-23T15:10:22.230000,,,,0.2634559571743011,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_502,2024-08-23T15:12:11.110000,R50D6,2024-08-23T15:12:11.110000,,,,0.4975283145904541,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_503,2024-08-23T15:13:05.990000,R50D6,2024-08-23T15:13:05.990000,,,,0.8586022853851318,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_504,2024-08-23T15:13:55.740000,R50D6,2024-08-23T15:13:55.740000,,,,0.822114109992981,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_505,2024-08-23T15:14:25.930000,R50D6,2024-08-23T15:14:25.930000,,,,0.5758406519889832,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_506,2024-08-23T15:14:55.670000,R50D6,2024-08-23T15:14:55.670000,,,,0.665879487991333,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_507,2024-08-23T15:15:58.770000,R50D6,2024-08-23T15:15:58.770000,,,,0.8588120341300964,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_508,2024-08-23T15:18:05.240000,R50D6,2024-08-23T15:18:05.240000,,,,0.8911452889442444,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_509,2024-08-23T15:18:58.530000,R50D6,2024-08-23T15:18:58.530000,,,,0.8937360048294067,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_510,,R50D6,2024-08-23T15:18:59.080000,,,,,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_511,2024-08-23T15:20:02.210000,R50D6,2024-08-23T15:20:02.210000,,,,0.6188568472862244,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_512,2024-08-23T15:20:12.340000,R50D6,2024-08-23T15:20:12.340000,,,,0.2300082296133041,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_513,2024-08-23T15:21:02.530000,R50D6,2024-08-23T15:21:02.530000,,,,0.906370222568512,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_514,2024-08-23T15:22:48.510000,R50D6,2024-08-23T15:22:48.510000,,,,0.8832404613494873,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_515,2024-08-23T15:23:36.990000,R50D6,2024-08-23T15:23:36.990000,,,,0.3054980933666229,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_516,2024-08-23T15:24:44.770000,R50D6,2024-08-23T15:24:44.770000,,,,0.9000647664070129,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_517,2024-08-23T15:25:42.030000,R50D6,2024-08-23T15:25:42.030000,,,,0.9129350781440736,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_518,2024-08-23T15:26:36.690000,R50D6,2024-08-23T15:26:36.690000,,,,0.529437780380249,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_519,2024-08-23T15:28:24.520000,R50D6,2024-08-23T15:28:24.520000,,,,0.2208919823169708,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_520,2024-08-23T15:30:43.400000,R50D6,2024-08-23T15:30:43.400000,,,,0.2947312891483307,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_521,2024-08-23T15:31:19.180000,R50D6,2024-08-23T15:31:19.180000,,,,0.3032353520393371,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_522,2024-08-23T15:31:58.560000,R50D6,2024-08-23T15:31:58.560000,,,,0.6654309630393982,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_523,2024-08-23T15:34:08.010000,R50D6,2024-08-23T15:34:08.010000,,,,0.4885086417198181,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_524,2024-08-23T15:37:22.020000,R50D6,2024-08-23T15:37:22.020000,,,,0.2053302824497223,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_525,2024-08-23T15:39:38.030000,R50D6,2024-08-23T15:39:38.030000,,,,0.2057944685220718,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_526,2024-08-23T15:40:05.010000,R50D6,2024-08-23T15:40:05.010000,,,,0.8019037842750549,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_527,2024-08-23T15:41:25.420000,R50D6,2024-08-23T15:41:25.420000,,,,0.3557611107826233,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_528,2024-08-23T15:43:27.550000,R50D6,2024-08-23T15:43:27.550000,,,,0.2838470935821533,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_529,,R50D6,2024-08-23T15:43:28.430000,,,,,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_530,2024-08-23T15:52:16.800000,R50D6,2024-08-23T15:52:16.800000,,,,0.3915438652038574,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_531,2024-08-23T15:56:51.070000,R50D6,2024-08-23T15:56:51.070000,,,,0.3249765932559967,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_532,2024-08-23T15:59:37.100000,R50D6,2024-08-23T15:59:37.100000,,,,0.6382588744163513,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_533,2024-08-23T16:00:23.040000,R50D6,2024-08-23T16:00:23.040000,,,,0.819856584072113,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_534,2024-08-23T16:00:49.150000,R50D6,2024-08-23T16:00:49.150000,,,,0.6875467896461487,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_535,2024-08-23T16:03:18.260000,R50D6,2024-08-23T16:03:18.260000,,,,0.8068042993545532,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_536,,R50D6,2024-08-23T16:03:18.940000,,,,,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_537,2024-08-23T16:07:23.960000,R50D6,2024-08-23T16:07:23.960000,,,,0.5027405619621277,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_538,2024-08-23T16:09:25.010000,R50D6,2024-08-23T16:09:25.010000,,,,0.2082132697105407,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_539,2024-08-23T16:09:51.880000,R50D6,2024-08-23T16:09:51.880000,,,,0.235829547047615,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_540,2024-08-23T16:13:41.900000,R50D6,2024-08-23T16:13:41.900000,,,,0.6148217916488647,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_541,2024-08-23T16:14:21.100000,R50D6,2024-08-23T16:14:21.100000,,,,0.3267145156860351,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_542,2024-08-23T16:15:42.910000,R50D6,2024-08-23T16:15:42.910000,,,,0.2585471570491791,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_543,2024-08-23T16:16:23.830000,R50D6,2024-08-23T16:16:23.830000,,,,0.7544699907302856,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_544,2024-08-23T16:16:47.980000,R50D6,2024-08-23T16:16:47.980000,,,,0.5468974113464355,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_545,2024-08-23T16:16:52.810000,R50D6,2024-08-23T16:16:52.810000,,,,0.4613391757011413,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_546,2024-08-23T16:17:23.950000,R50D6,2024-08-23T16:17:23.950000,,,,0.3761773109436035,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_547,2024-08-23T16:17:25,R50D6,2024-08-23T16:17:25,,,,0.5851720571517944,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_548,2024-08-23T16:17:25.970000,R50D6,2024-08-23T16:17:25.970000,,,,0.2113170325756073,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_549,2024-08-23T16:23:53.090000,R50D6,2024-08-23T16:23:53.090000,,,,0.7423776388168335,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_550,2024-08-23T16:24:36.020000,R50D6,2024-08-23T16:24:36.020000,,,,0.4749401807785034,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_551,2024-08-23T16:25:14,R50D6,2024-08-23T16:25:14,,,,0.2758996188640594,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_552,2024-08-23T16:29:49.530000,R50D6,2024-08-23T16:29:49.530000,,,,0.298910528421402,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_553,2024-08-23T16:31:36.980000,R50D6,2024-08-23T16:31:36.980000,,,,0.4273818433284759,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_554,2024-08-23T16:31:37.990000,R50D6,2024-08-23T16:31:37.990000,,,,0.4544537961483001,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_555,2024-08-23T16:32:29.890000,R50D6,2024-08-23T16:32:29.890000,,,,0.3647921681404114,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_556,2024-08-23T16:37:06.800000,R50D6,2024-08-23T16:37:06.800000,,,,0.3898231089115143,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_557,2024-08-23T16:38:41.920000,R50D6,2024-08-23T16:38:41.920000,,,,0.8397477269172668,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_558,2024-08-23T16:43:56.070000,R50D6,2024-08-23T16:43:56.070000,,,,0.6519598364830017,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_559,2024-08-23T16:47:53.170000,R50D6,2024-08-23T16:47:53.170000,,,,0.6961777210235596,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_560,2024-08-23T16:50:35.980000,R50D6,2024-08-23T16:50:35.980000,,,,0.3562613427639007,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_561,2024-08-23T16:50:36.990000,R50D6,2024-08-23T16:50:36.990000,,,,0.2533600628376007,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_562,2024-08-23T16:51:23.830000,R50D6,2024-08-23T16:51:23.830000,,,,0.7104389071464539,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_563,2024-08-23T16:56:51.930000,R50D6,2024-08-23T16:56:51.930000,,,,0.799180805683136,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_564,2024-08-23T17:07:53.070000,R50D6,2024-08-23T17:07:53.070000,,,,0.3225796520709991,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_565,2024-08-23T17:12:20.980000,R50D6,2024-08-23T17:12:20.980000,,,,0.3110821545124054,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_566,2024-08-23T17:14:09.970000,R50D6,2024-08-23T17:14:09.970000,,,,0.6213061213493347,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_567,2024-08-23T17:14:10.880000,R50D6,2024-08-23T17:14:10.880000,,,,0.7528463006019592,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_568,2024-08-23T17:16:23.100000,R50D6,2024-08-23T17:16:23.100000,,,,0.3564685583114624,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_569,2024-08-23T17:24:22.020000,R50D6,2024-08-23T17:24:22.020000,,,,0.866070032119751,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_570,,R50D6,2024-08-23T17:24:22.490000,,,,,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_571,2024-08-23T17:26:55.050000,R50D6,2024-08-23T17:26:55.050000,,,,0.8070728778839111,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_572,2024-08-23T17:27:24.170000,R50D6,2024-08-23T17:27:24.170000,,,,0.2949774265289306,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_573,2024-08-23T17:27:26.610000,R50D6,2024-08-23T17:27:26.610000,,,,0.7249954342842102,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_574,2024-08-23T17:28:42.520000,R50D6,2024-08-23T17:28:42.520000,,,,0.7350844740867615,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_575,2024-08-23T17:29:59.630000,R50D6,2024-08-23T17:29:59.630000,,,,0.7368845343589783,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_576,,R50D6,2024-08-23T17:30:00.430000,,,,,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_577,2024-08-23T17:32:21.060000,R50D6,2024-08-23T17:32:21.060000,,,,0.4887295067310333,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_578,2024-08-23T17:34:22.170000,R50D6,2024-08-23T17:34:22.170000,,,,0.7156546711921692,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_579,2024-08-23T17:41:07.700000,R50D6,2024-08-23T17:41:07.700000,,,,0.3275206685066223,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_580,2024-08-23T17:42:53.980000,R50D6,2024-08-23T17:42:53.980000,,,,0.4656539559364319,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_581,2024-08-23T17:44:14.200000,R50D6,2024-08-23T17:44:14.200000,,,,0.7951803803443909,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_582,,R50D6,2024-08-23T17:44:17.200000,,,,,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_583,2024-08-23T17:52:08.990000,R50D6,2024-08-23T17:52:08.990000,,,,0.3995372056961059,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_584,2024-08-23T17:54:21.890000,R50D6,2024-08-23T17:54:21.890000,,,,0.2416176199913025,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_585,2024-08-23T17:57:24.610000,R50D6,2024-08-23T17:57:24.610000,,,,0.418527215719223,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_586,2024-08-23T17:58:06.990000,R50D6,2024-08-23T17:58:06.990000,,,,0.5033495426177979,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_587,2024-08-23T18:00:22.090000,R50D6,2024-08-23T18:00:22.090000,,,,0.7848727107048035,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_588,2024-08-23T18:04:38,R50D6,2024-08-23T18:04:38,,,,0.8168672919273376,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_589,2024-08-23T18:05:20.240000,R50D6,2024-08-23T18:05:20.240000,,,,0.5286581516265869,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_590,2024-08-23T18:06:22.050000,R50D6,2024-08-23T18:06:22.050000,,,,0.2003674507141113,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_591,2024-08-23T18:09:52.070000,R50D6,2024-08-23T18:09:52.070000,,,,0.2098212838172912,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_592,2024-08-23T18:12:39.010000,R50D6,2024-08-23T18:12:39.010000,,,,0.8105501532554626,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_593,2024-08-23T18:14:28.650000,R50D6,2024-08-23T18:14:28.650000,,,,0.4477836489677429,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_594,2024-08-23T18:22:05,R50D6,2024-08-23T18:22:05,,,,0.2366758733987808,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_595,2024-08-23T18:22:51.090000,R50D6,2024-08-23T18:22:51.090000,,,,0.4890227913856506,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_596,2024-08-23T18:29:13.110000,R50D6,2024-08-23T18:29:13.110000,,,,0.3311151564121246,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_597,2024-08-23T18:32:43.170000,R50D6,2024-08-23T18:32:43.170000,,,,0.700317919254303,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_598,2024-08-23T18:42:37.960000,R50D6,2024-08-23T18:42:37.960000,,,,0.7897989749908447,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_599,2024-08-23T19:00:38.040000,R50D6,2024-08-23T19:00:38.040000,,,,0.7277048826217651,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_600,2024-08-23T19:03:55.040000,R50D6,2024-08-23T19:03:55.040000,,,,0.6380725502967834,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_601,2024-08-23T19:14:57.960000,R50D6,2024-08-23T19:14:57.960000,,,,0.4921935498714447,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_602,2024-08-23T19:15:20.040000,R50D6,2024-08-23T19:15:20.040000,,,,0.2502087652683258,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_603,2024-08-23T19:18:39.980000,R50D6,2024-08-23T19:18:39.980000,,,,0.3468323349952698,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_604,2024-08-23T19:25:03.900000,R50D6,2024-08-23T19:25:03.900000,,,,0.3513529300689697,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_605,2024-08-23T19:25:53.020000,R50D6,2024-08-23T19:25:53.020000,,,,0.3456379473209381,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_606,2024-08-23T19:31:11.800000,R50D6,2024-08-23T19:31:11.800000,,,,0.6007558703422546,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_607,2024-08-23T19:41:37.980000,R50D6,2024-08-23T19:41:37.980000,,,,0.2024339735507965,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_608,2024-08-23T19:41:38.990000,R50D6,2024-08-23T19:41:38.990000,,,,0.6275620460510254,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_609,2024-08-23T19:45:13.450000,R50D6,2024-08-23T19:45:13.450000,,,,0.6947802901268005,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_610,,R50D6,2024-08-23T19:45:13.780000,,,,,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_611,2024-08-23T19:45:52.990000,R50D6,2024-08-23T19:45:52.990000,,,,0.2656777501106262,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_612,2024-08-23T19:46:22.150000,R50D6,2024-08-23T19:46:22.150000,,,,0.3065913915634155,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_613,2024-08-23T19:47:09.840000,R50D6,2024-08-23T19:47:09.840000,,,,0.7257620692253113,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_614,2024-08-23T19:47:54.930000,R50D6,2024-08-23T19:47:54.930000,,,,0.3708704113960266,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_615,2024-08-23T19:48:38.010000,R50D6,2024-08-23T19:48:38.010000,,,,0.7187166810035706,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_616,2024-08-23T19:48:54.640000,R50D6,2024-08-23T19:48:54.640000,,,,0.4349542558193207,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_617,2024-08-23T19:56:06.990000,R50D6,2024-08-23T19:56:06.990000,,,,0.4082272052764892,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_618,2024-08-23T19:56:07.990000,R50D6,2024-08-23T19:56:07.990000,,,,0.5120471715927124,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_619,2024-08-23T19:57:37.170000,R50D6,2024-08-23T19:57:37.170000,,,,0.4793284237384796,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_620,2024-08-23T20:01:01.540000,R50D6,2024-08-23T20:01:01.540000,,,,0.3892116844654083,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_621,2024-08-23T20:01:53.740000,R50D6,2024-08-23T20:01:53.740000,,,,0.4336310029029846,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_622,2024-08-23T20:13:52.990000,R50D6,2024-08-23T20:13:52.990000,,,,0.3324454724788666,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_623,2024-08-23T20:14:12.800000,R50D6,2024-08-23T20:14:12.800000,,,,0.2875649929046631,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_624,2024-08-23T20:15:33.860000,R50D6,2024-08-23T20:15:33.860000,,,,0.7743899822235107,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_625,2024-08-23T20:19:23.180000,R50D6,2024-08-23T20:19:23.180000,,,,0.4095935225486755,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_626,2024-08-23T20:20:51.990000,R50D6,2024-08-23T20:20:51.990000,,,,0.664659857749939,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_627,2024-08-23T20:21:07.930000,R50D6,2024-08-23T20:21:07.930000,,,,0.2246290147304535,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_628,2024-08-23T20:21:38.030000,R50D6,2024-08-23T20:21:38.030000,,,,0.4660032391548157,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_629,2024-08-23T20:33:38.540000,R50D6,2024-08-23T20:33:38.540000,,,,0.5094017386436462,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_630,2024-08-23T20:45:49.010000,R50D6,2024-08-23T20:45:49.010000,,,,0.8393110036849976,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_631,2024-08-23T20:46:51.110000,R50D6,2024-08-23T20:46:51.110000,,,,0.2145590931177139,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_632,2024-08-23T20:56:58.470000,R50D6,2024-08-23T20:56:58.470000,,,,0.2450399100780487,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_633,2024-08-23T21:00:04.700000,R50D6,2024-08-23T21:00:04.700000,,,,0.3151115179061889,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_634,2024-08-23T21:06:23.470000,R50D6,2024-08-23T21:06:23.470000,,,,0.7024356126785278,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_635,2024-08-23T21:06:50.910000,R50D6,2024-08-23T21:06:50.910000,,,,0.5313906073570251,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_636,2024-08-23T21:07:51.900000,R50D6,2024-08-23T21:07:51.900000,,,,0.2184126079082489,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_637,2024-08-23T21:12:27.700000,R50D6,2024-08-23T21:12:27.700000,,,,0.2326011508703231,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_638,2024-08-23T21:16:02.760000,R50D6,2024-08-23T21:16:02.760000,,,,0.4214388132095337,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_639,2024-08-23T21:18:08.950000,R50D6,2024-08-23T21:18:08.950000,,,,0.3918200135231018,
AM,Detection,,,,,True,,False,,,2024-08-23,,,,2024-08-23_640,2024-08-23T21:21:21.740000,R50D6,2024-08-23T21:21:21.740000,,,,0.6233915090560913,
