s_predicted,mag,network,code,p_detected,s_confidence,epi_distance,catalogued,provider,depth,unique_id,long,time,detected,p_error,mag_type,p_confidence,s_detected,event_id,p_predicted,date,plot_path,s_error,lat
,,AM,R50D6,2024-08-23T08:50:21.220000,,,False,Detection,,2024-08-23_342,,2024-08-23T08:50:21.220000,True,,,0.1281063258647918,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T08:50:52.030000,,,False,Detection,,2024-08-23_343,,2024-08-23T08:50:52.030000,True,,,0.3806889057159424,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T08:50:52.960000,,,False,Detection,,2024-08-23_344,,2024-08-23T08:50:52.960000,True,,,0.2421804666519165,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T08:56:35.970000,,,False,Detection,,2024-08-23_345,,2024-08-23T08:56:35.970000,True,,,0.2559490501880646,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T08:56:36.950000,,,False,Detection,,2024-08-23_346,,2024-08-23T08:56:36.950000,True,,,0.1007385328412056,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T08:57:05.010000,,,False,Detection,,2024-08-23_347,,2024-08-23T08:57:05.010000,True,,,0.7622516751289368,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T08:59:26.680000,,,False,Detection,,2024-08-23_348,,2024-08-23T08:59:26.680000,True,,,0.6870154142379761,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:01:35.960000,,,False,Detection,,2024-08-23_349,,2024-08-23T09:01:35.960000,True,,,0.1632488965988159,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:02:27.860000,,,False,Detection,,2024-08-23_350,,2024-08-23T09:02:27.860000,True,,,0.1039409264922142,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:04:05,,,False,Detection,,2024-08-23_351,,2024-08-23T09:04:05,True,,,0.1414641439914703,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:04:16.980000,,,False,Detection,,2024-08-23_352,,2024-08-23T09:04:16.980000,True,,,0.3904957473278045,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:04:50.240000,,,False,Detection,,2024-08-23_353,,2024-08-23T09:04:50.240000,True,,,0.1506154984235763,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:06:42.770000,,,False,Detection,,2024-08-23_354,,2024-08-23T09:06:42.770000,True,,,0.6980746388435364,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:07:07.930000,,,False,Detection,,2024-08-23_355,,2024-08-23T09:07:07.930000,True,,,0.2047785222530365,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:07:17.990000,,,False,Detection,,2024-08-23_356,,2024-08-23T09:07:17.990000,True,,,0.4620794951915741,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:09:07.010000,,,False,Detection,,2024-08-23_357,,2024-08-23T09:09:07.010000,True,,,0.602495014667511,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:10:07.910000,,,False,Detection,,2024-08-23_358,,2024-08-23T09:10:07.910000,True,,,0.1982852965593338,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:10:35.970000,,,False,Detection,,2024-08-23_359,,2024-08-23T09:10:35.970000,True,,,0.1720210313796997,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:10:37,,,False,Detection,,2024-08-23_360,,2024-08-23T09:10:37,True,,,0.7247982621192932,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:11:07,,,False,Detection,,2024-08-23_361,,2024-08-23T09:11:07,True,,,0.7972590327262878,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:11:36.010000,,,False,Detection,,2024-08-23_362,,2024-08-23T09:11:36.010000,True,,,0.5252987146377563,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:12:39.890000,,,False,Detection,,2024-08-23_363,,2024-08-23T09:12:39.890000,True,,,0.4876285791397095,,,,2024-08-23,,,
,,AM,R50D6,,,,False,Detection,,2024-08-23_364,,2024-08-23T09:12:40.200000,True,,,,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:16:37.030000,,,False,Detection,,2024-08-23_365,,2024-08-23T09:16:37.030000,True,,,0.7994953393936157,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:18:55.510000,,,False,Detection,,2024-08-23_366,,2024-08-23T09:18:55.510000,True,,,0.2286290675401687,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:20:06.990000,,,False,Detection,,2024-08-23_367,,2024-08-23T09:20:06.990000,True,,,0.6563047766685486,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:20:07.960000,,,False,Detection,,2024-08-23_368,,2024-08-23T09:20:07.960000,True,,,0.111604206264019,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:22:40,,,False,Detection,,2024-08-23_369,,2024-08-23T09:22:40,True,,,0.3706938028335571,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:23:40.690000,,,False,Detection,,2024-08-23_370,,2024-08-23T09:23:40.690000,True,,,0.7954661846160889,,,,2024-08-23,,,
,,AM,R50D6,,,,False,Detection,,2024-08-23_371,,2024-08-23T09:23:41.310000,True,,,,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:24:35,,,False,Detection,,2024-08-23_372,,2024-08-23T09:24:35,True,,,0.1379025131464004,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:25:16.880000,,,False,Detection,,2024-08-23_373,,2024-08-23T09:25:16.880000,True,,,0.4777035415172577,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:26:38.990000,,,False,Detection,,2024-08-23_374,,2024-08-23T09:26:38.990000,True,,,0.3665241599082947,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:26:39.980000,,,False,Detection,,2024-08-23_375,,2024-08-23T09:26:39.980000,True,,,0.7007820010185242,,,,2024-08-23,,,
,,AM,R50D6,,,,False,Detection,,2024-08-23_376,,2024-08-23T09:26:41.090000,True,,,,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:28:54.990000,,,False,Detection,,2024-08-23_377,,2024-08-23T09:28:54.990000,True,,,0.1006744727492332,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:29:43.390000,,,False,Detection,,2024-08-23_378,,2024-08-23T09:29:43.390000,True,,,0.5045034885406494,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:30:30.560000,,,False,Detection,,2024-08-23_379,,2024-08-23T09:30:30.560000,True,,,0.463233470916748,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:30:47.270000,,,False,Detection,,2024-08-23_380,,2024-08-23T09:30:47.270000,True,,,0.7822582125663757,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:31:23.030000,,,False,Detection,,2024-08-23_381,,2024-08-23T09:31:23.030000,True,,,0.427670270204544,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:31:24.450000,,,False,Detection,,2024-08-23_382,,2024-08-23T09:31:24.450000,True,,,0.2416634410619735,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:32:35,,,False,Detection,,2024-08-23_383,,2024-08-23T09:32:35,True,,,0.2467370927333831,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:32:35.970000,,,False,Detection,,2024-08-23_384,,2024-08-23T09:32:35.970000,True,,,0.1284802109003067,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:33:11.880000,,,False,Detection,,2024-08-23_385,,2024-08-23T09:33:11.880000,True,,,0.2530904412269592,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:34:50.970000,,,False,Detection,,2024-08-23_386,,2024-08-23T09:34:50.970000,True,,,0.1687819361686706,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:34:53.060000,,,False,Detection,,2024-08-23_387,,2024-08-23T09:34:53.060000,True,,,0.5962287187576294,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:35:07.970000,,,False,Detection,,2024-08-23_388,,2024-08-23T09:35:07.970000,True,,,0.1737108528614044,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:35:08.990000,,,False,Detection,,2024-08-23_389,,2024-08-23T09:35:08.990000,True,,,0.3810889720916748,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:35:09.970000,,,False,Detection,,2024-08-23_390,,2024-08-23T09:35:09.970000,True,,,0.1954532712697982,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:37:42.990000,,,False,Detection,,2024-08-23_391,,2024-08-23T09:37:42.990000,True,,,0.1308946311473846,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:41:33.990000,,,False,Detection,,2024-08-23_392,,2024-08-23T09:41:33.990000,True,,,0.2463922649621963,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:44:05.970000,,,False,Detection,,2024-08-23_393,,2024-08-23T09:44:05.970000,True,,,0.230590671300888,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:45:35.970000,,,False,Detection,,2024-08-23_394,,2024-08-23T09:45:35.970000,True,,,0.1729298681020736,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:45:37.010000,,,False,Detection,,2024-08-23_395,,2024-08-23T09:45:37.010000,True,,,0.6338877081871033,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:48:05,,,False,Detection,,2024-08-23_396,,2024-08-23T09:48:05,True,,,0.1686312556266784,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:48:05.970000,,,False,Detection,,2024-08-23_397,,2024-08-23T09:48:05.970000,True,,,0.1408970355987548,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:48:06.990000,,,False,Detection,,2024-08-23_398,,2024-08-23T09:48:06.990000,True,,,0.1453752964735031,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:48:07.980000,,,False,Detection,,2024-08-23_399,,2024-08-23T09:48:07.980000,True,,,0.5714757442474365,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:49:53.110000,,,False,Detection,,2024-08-23_400,,2024-08-23T09:49:53.110000,True,,,0.5663305521011353,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:49:54.040000,,,False,Detection,,2024-08-23_401,,2024-08-23T09:49:54.040000,True,,,0.1011546328663826,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:52:36.980000,,,False,Detection,,2024-08-23_402,,2024-08-23T09:52:36.980000,True,,,0.4308642148971557,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:52:37.960000,,,False,Detection,,2024-08-23_403,,2024-08-23T09:52:37.960000,True,,,0.1802804917097091,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:52:39.920000,,,False,Detection,,2024-08-23_404,,2024-08-23T09:52:39.920000,True,,,0.1709090322256088,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T09:54:22.820000,,,False,Detection,,2024-08-23_405,,2024-08-23T09:54:22.820000,True,,,0.1980462968349456,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:00:05.340000,,,False,Detection,,2024-08-23_406,,2024-08-23T10:00:05.340000,True,,,0.4969546794891357,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:01:07.760000,,,False,Detection,,2024-08-23_407,,2024-08-23T10:01:07.760000,True,,,0.2969085276126861,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:02:02.860000,,,False,Detection,,2024-08-23_408,,2024-08-23T10:02:02.860000,True,,,0.1493382155895233,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:02:35,,,False,Detection,,2024-08-23_409,,2024-08-23T10:02:35,True,,,0.190321683883667,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:02:35.970000,,,False,Detection,,2024-08-23_410,,2024-08-23T10:02:35.970000,True,,,0.1043576449155807,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:03:35,,,False,Detection,,2024-08-23_411,,2024-08-23T10:03:35,True,,,0.2709413766860962,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:06:20.700000,,,False,Detection,,2024-08-23_412,,2024-08-23T10:06:20.700000,True,,,0.2483630776405334,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:06:51.040000,,,False,Detection,,2024-08-23_413,,2024-08-23T10:06:51.040000,True,,,0.7670590281486511,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:06:51.880000,,,False,Detection,,2024-08-23_414,,2024-08-23T10:06:51.880000,True,,,0.1165331229567527,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:07:26.070000,,,False,Detection,,2024-08-23_415,,2024-08-23T10:07:26.070000,True,,,0.6387986540794373,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:08:40.910000,,,False,Detection,,2024-08-23_416,,2024-08-23T10:08:40.910000,True,,,0.5910692811012268,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:09:18.370000,,,False,Detection,,2024-08-23_417,,2024-08-23T10:09:18.370000,True,,,0.6368356943130493,,,,2024-08-23,,,
,,AM,R50D6,,,,False,Detection,,2024-08-23_418,,2024-08-23T10:09:18.830000,True,,,,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:10:02.900000,,,False,Detection,,2024-08-23_419,,2024-08-23T10:10:02.900000,True,,,0.6134840250015259,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:10:49.870000,,,False,Detection,,2024-08-23_420,,2024-08-23T10:10:49.870000,True,,,0.2366960942745208,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:10:50.980000,,,False,Detection,,2024-08-23_421,,2024-08-23T10:10:50.980000,True,,,0.4216867685317993,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:11:21.070000,,,False,Detection,,2024-08-23_422,,2024-08-23T10:11:21.070000,True,,,0.505541980266571,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:12:23.850000,,,False,Detection,,2024-08-23_423,,2024-08-23T10:12:23.850000,True,,,0.1789824217557907,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:13:51.020000,,,False,Detection,,2024-08-23_424,,2024-08-23T10:13:51.020000,True,,,0.3701826333999634,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:15:40.930000,,,False,Detection,,2024-08-23_425,,2024-08-23T10:15:40.930000,True,,,0.2691941559314728,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:16:22.020000,,,False,Detection,,2024-08-23_426,,2024-08-23T10:16:22.020000,True,,,0.2035503983497619,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:16:52.620000,,,False,Detection,,2024-08-23_427,,2024-08-23T10:16:52.620000,True,,,0.1640230119228363,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:18:19.150000,,,False,Detection,,2024-08-23_428,,2024-08-23T10:18:19.150000,True,,,0.1275998204946518,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:18:55.540000,,,False,Detection,,2024-08-23_429,,2024-08-23T10:18:55.540000,True,,,0.7006250619888306,,,,2024-08-23,,,
,,AM,R50D6,,,,False,Detection,,2024-08-23_430,,2024-08-23T10:18:56.020000,True,,,,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:20:57.100000,,,False,Detection,,2024-08-23_431,,2024-08-23T10:20:57.100000,True,,,0.6951689124107361,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:21:21.010000,,,False,Detection,,2024-08-23_432,,2024-08-23T10:21:21.010000,True,,,0.6466006636619568,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:23:24.070000,,,False,Detection,,2024-08-23_433,,2024-08-23T10:23:24.070000,True,,,0.6767135858535767,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:24:06.390000,,,False,Detection,,2024-08-23_434,,2024-08-23T10:24:06.390000,True,,,0.525587797164917,,,,2024-08-23,,,
,,AM,R50D6,,,,False,Detection,,2024-08-23_435,,2024-08-23T10:24:06.870000,True,,,,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:26:09.980000,,,False,Detection,,2024-08-23_436,,2024-08-23T10:26:09.980000,True,,,0.8789507150650024,,,,2024-08-23,,,
,,AM,R50D6,,,,False,Detection,,2024-08-23_437,,2024-08-23T10:26:10.460000,True,,,,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:27:36.880000,,,False,Detection,,2024-08-23_438,,2024-08-23T10:27:36.880000,True,,,0.422239601612091,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:28:20.890000,,,False,Detection,,2024-08-23_439,,2024-08-23T10:28:20.890000,True,,,0.1176210641860961,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:28:21.880000,,,False,Detection,,2024-08-23_440,,2024-08-23T10:28:21.880000,True,,,0.1884139031171798,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:28:22.880000,,,False,Detection,,2024-08-23_441,,2024-08-23T10:28:22.880000,True,,,0.104479469358921,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:28:52.040000,,,False,Detection,,2024-08-23_442,,2024-08-23T10:28:52.040000,True,,,0.2138297110795974,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:28:53.060000,,,False,Detection,,2024-08-23_443,,2024-08-23T10:28:53.060000,True,,,0.227374717593193,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:29:08.990000,,,False,Detection,,2024-08-23_444,,2024-08-23T10:29:08.990000,True,,,0.3542836606502533,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:29:09.990000,,,False,Detection,,2024-08-23_445,,2024-08-23T10:29:09.990000,True,,,0.4492789208889007,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:30:23.980000,,,False,Detection,,2024-08-23_446,,2024-08-23T10:30:23.980000,True,,,0.7804499268531799,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:30:33.930000,,,False,Detection,,2024-08-23_447,,2024-08-23T10:30:33.930000,True,,,0.1121843606233596,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:30:35,,,False,Detection,,2024-08-23_448,,2024-08-23T10:30:35,True,,,0.129613921046257,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:30:35.970000,,,False,Detection,,2024-08-23_449,,2024-08-23T10:30:35.970000,True,,,0.1758538037538528,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:34:05.110000,,,False,Detection,,2024-08-23_450,,2024-08-23T10:34:05.110000,True,,,0.2220811396837234,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:35:54.060000,,,False,Detection,,2024-08-23_451,,2024-08-23T10:35:54.060000,True,,,0.6739010214805603,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:36:50.030000,,,False,Detection,,2024-08-23_452,,2024-08-23T10:36:50.030000,True,,,0.6165764927864075,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:36:51.980000,,,False,Detection,,2024-08-23_453,,2024-08-23T10:36:51.980000,True,,,0.1299075037240982,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:37:22.970000,,,False,Detection,,2024-08-23_454,,2024-08-23T10:37:22.970000,True,,,0.2402228862047195,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:37:23.940000,,,False,Detection,,2024-08-23_455,,2024-08-23T10:37:23.940000,True,,,0.1274928599596023,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:37:28.410000,,,False,Detection,,2024-08-23_456,,2024-08-23T10:37:28.410000,True,,,0.1158553659915924,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:38:13.070000,,,False,Detection,,2024-08-23_457,,2024-08-23T10:38:13.070000,True,,,0.2115708440542221,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:40:53.100000,,,False,Detection,,2024-08-23_458,,2024-08-23T10:40:53.100000,True,,,0.425066739320755,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:40:54.050000,,,False,Detection,,2024-08-23_459,,2024-08-23T10:40:54.050000,True,,,0.1094686165452003,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:41:50.830000,,,False,Detection,,2024-08-23_460,,2024-08-23T10:41:50.830000,True,,,0.754635751247406,,,,2024-08-23,,,
,,AM,R50D6,,,,False,Detection,,2024-08-23_461,,2024-08-23T10:41:51.240000,True,,,,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:44:11,,,False,Detection,,2024-08-23_462,,2024-08-23T10:44:11,True,,,0.5766634345054626,,,,2024-08-23,,,
,,AM,R50D6,,,,False,Detection,,2024-08-23_463,,2024-08-23T10:44:11.430000,True,,,,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:44:30.770000,,,False,Detection,,2024-08-23_464,,2024-08-23T10:44:30.770000,True,,,0.4866012334823608,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:46:08.760000,,,False,Detection,,2024-08-23_465,,2024-08-23T10:46:08.760000,True,,,0.4962906837463379,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:46:31.510000,,,False,Detection,,2024-08-23_466,,2024-08-23T10:46:31.510000,True,,,0.2988682985305786,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:47:07.020000,,,False,Detection,,2024-08-23_467,,2024-08-23T10:47:07.020000,True,,,0.8398263454437256,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:47:10.410000,,,False,Detection,,2024-08-23_468,,2024-08-23T10:47:10.410000,True,,,0.2158551961183548,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:47:53.010000,,,False,Detection,,2024-08-23_469,,2024-08-23T10:47:53.010000,True,,,0.1323827058076858,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:47:54.020000,,,False,Detection,,2024-08-23_470,,2024-08-23T10:47:54.020000,True,,,0.5856335163116455,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:50:35.990000,,,False,Detection,,2024-08-23_471,,2024-08-23T10:50:35.990000,True,,,0.7469484806060791,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:53:05,,,False,Detection,,2024-08-23_472,,2024-08-23T10:53:05,True,,,0.712134599685669,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:53:36.950000,,,False,Detection,,2024-08-23_473,,2024-08-23T10:53:36.950000,True,,,0.1668375432491302,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:53:40.010000,,,False,Detection,,2024-08-23_474,,2024-08-23T10:53:40.010000,True,,,0.2494614422321319,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:55:38.010000,,,False,Detection,,2024-08-23_475,,2024-08-23T10:55:38.010000,True,,,0.8503627777099609,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T10:56:06.990000,,,False,Detection,,2024-08-23_476,,2024-08-23T10:56:06.990000,True,,,0.851764976978302,,,,2024-08-23,,,
,,AM,R50D6,,,,False,Detection,,2024-08-23_477,,2024-08-23T10:56:07.410000,True,,,,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T11:00:44.740000,,,False,Detection,,2024-08-23_478,,2024-08-23T11:00:44.740000,True,,,0.8405171036720276,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T11:01:39.010000,,,False,Detection,,2024-08-23_479,,2024-08-23T11:01:39.010000,True,,,0.4279502928256988,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T11:01:39.990000,,,False,Detection,,2024-08-23_480,,2024-08-23T11:01:39.990000,True,,,0.4565021097660064,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T11:02:03.440000,,,False,Detection,,2024-08-23_481,,2024-08-23T11:02:03.440000,True,,,0.1949875354766845,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T11:03:37.940000,,,False,Detection,,2024-08-23_482,,2024-08-23T11:03:37.940000,True,,,0.1311428099870681,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T11:05:07.980000,,,False,Detection,,2024-08-23_483,,2024-08-23T11:05:07.980000,True,,,0.7506048083305359,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T11:06:06.790000,,,False,Detection,,2024-08-23_484,,2024-08-23T11:06:06.790000,True,,,0.7532863020896912,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T11:06:28.610000,,,False,Detection,,2024-08-23_485,,2024-08-23T11:06:28.610000,True,,,0.2029908001422882,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T11:08:35,,,False,Detection,,2024-08-23_486,,2024-08-23T11:08:35,True,,,0.1022833138704299,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T11:08:48.610000,,,False,Detection,,2024-08-23_487,,2024-08-23T11:08:48.610000,True,,,0.2526850402355194,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T11:10:24.010000,,,False,Detection,,2024-08-23_488,,2024-08-23T11:10:24.010000,True,,,0.4563349485397339,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T11:11:49.900000,,,False,Detection,,2024-08-23_489,,2024-08-23T11:11:49.900000,True,,,0.506072998046875,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T11:16:35,,,False,Detection,,2024-08-23_490,,2024-08-23T11:16:35,True,,,0.1078127399086952,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T11:16:36,,,False,Detection,,2024-08-23_491,,2024-08-23T11:16:36,True,,,0.5368264317512512,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T11:21:13.960000,,,False,Detection,,2024-08-23_492,,2024-08-23T11:21:13.960000,True,,,0.1154675334692001,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T11:21:54.090000,,,False,Detection,,2024-08-23_493,,2024-08-23T11:21:54.090000,True,,,0.3624173998832702,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T11:22:09.230000,,,False,Detection,,2024-08-23_494,,2024-08-23T11:22:09.230000,True,,,0.2438733130693435,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T11:22:10.550000,,,False,Detection,,2024-08-23_495,,2024-08-23T11:22:10.550000,True,,,0.1189412847161293,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T11:22:35,,,False,Detection,,2024-08-23_496,,2024-08-23T11:22:35,True,,,0.6159912347793579,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T11:23:52.090000,,,False,Detection,,2024-08-23_497,,2024-08-23T11:23:52.090000,True,,,0.8049753904342651,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T11:24:23.260000,,,False,Detection,,2024-08-23_498,,2024-08-23T11:24:23.260000,True,,,0.2976208031177521,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T11:24:54.770000,,,False,Detection,,2024-08-23_499,,2024-08-23T11:24:54.770000,True,,,0.8284213542938232,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T11:26:05.030000,,,False,Detection,,2024-08-23_500,,2024-08-23T11:26:05.030000,True,,,0.7660468220710754,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T11:27:53.130000,,,False,Detection,,2024-08-23_501,,2024-08-23T11:27:53.130000,True,,,0.4359166324138641,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T11:28:23.940000,,,False,Detection,,2024-08-23_502,,2024-08-23T11:28:23.940000,True,,,0.8309447169303894,,,,2024-08-23,,,
,,AM,R50D6,,,,False,Detection,,2024-08-23_503,,2024-08-23T11:28:24.440000,True,,,,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T11:29:19.690000,,,False,Detection,,2024-08-23_504,,2024-08-23T11:29:19.690000,True,,,0.8348548412322998,,,,2024-08-23,,,
,,AM,R50D6,2024-08-23T11:30:09.910000,,,False,Detection,,2024-08-23_505,,2024-08-23T11:30:09.910000,True,,,0.2151664048433303,,,,2024-08-23,,,
