s_detected,event_id,mag,provider,s_error,lat,date,long,p_detected,s_predicted,depth,s_confidence,p_confidence,p_error,code,time,network,unique_id,epi_distance,catalogued,detected,mag_type,plot_path,p_predicted
,,,Detection,,,2024-08-16,,2024-08-16T17:20:18.760000,,,,0.2456525117158889,,R50D6,2024-08-16T17:20:18.760000,AM,2024-08-16_327,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T17:20:38.030000,,,,0.2015953361988067,,R50D6,2024-08-16T17:20:38.030000,AM,2024-08-16_328,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T17:21:22.850000,,,,0.1799265444278717,,R50D6,2024-08-16T17:21:22.850000,AM,2024-08-16_329,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T17:28:05.970000,,,,0.1202552542090416,,R50D6,2024-08-16T17:28:05.970000,AM,2024-08-16_330,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T17:28:07,,,,0.5918906331062317,,R50D6,2024-08-16T17:28:07,AM,2024-08-16_331,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T17:28:07.970000,,,,0.1257283985614776,,R50D6,2024-08-16T17:28:07.970000,AM,2024-08-16_332,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T17:28:08.950000,,,,0.2210024297237396,,R50D6,2024-08-16T17:28:08.950000,AM,2024-08-16_333,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T17:28:35,,,,0.1109277755022049,,R50D6,2024-08-16T17:28:35,AM,2024-08-16_334,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T17:29:37,,,,0.5906356573104858,,R50D6,2024-08-16T17:29:37,AM,2024-08-16_335,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T17:32:08,,,,0.5979059934616089,,R50D6,2024-08-16T17:32:08,AM,2024-08-16_336,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T17:32:08.990000,,,,0.1669806241989135,,R50D6,2024-08-16T17:32:08.990000,AM,2024-08-16_337,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T17:34:10.030000,,,,0.1600131690502166,,R50D6,2024-08-16T17:34:10.030000,AM,2024-08-16_338,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T17:34:10.950000,,,,0.1798516660928726,,R50D6,2024-08-16T17:34:10.950000,AM,2024-08-16_339,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T17:39:36.020000,,,,0.2891475260257721,,R50D6,2024-08-16T17:39:36.020000,AM,2024-08-16_340,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T17:41:23.090000,,,,0.2187234759330749,,R50D6,2024-08-16T17:41:23.090000,AM,2024-08-16_341,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T18:02:27.700000,,,,0.2080553770065307,,R50D6,2024-08-16T18:02:27.700000,AM,2024-08-16_342,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T18:02:50.970000,,,,0.1351530849933624,,R50D6,2024-08-16T18:02:50.970000,AM,2024-08-16_343,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T18:05:09.020000,,,,0.6261215806007385,,R50D6,2024-08-16T18:05:09.020000,AM,2024-08-16_344,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T18:05:38,,,,0.3231596648693084,,R50D6,2024-08-16T18:05:38,AM,2024-08-16_345,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T18:08:53.020000,,,,0.150226816534996,,R50D6,2024-08-16T18:08:53.020000,AM,2024-08-16_346,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T18:08:53.970000,,,,0.160156637430191,,R50D6,2024-08-16T18:08:53.970000,AM,2024-08-16_347,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T18:09:20.970000,,,,0.123182788491249,,R50D6,2024-08-16T18:09:20.970000,AM,2024-08-16_348,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T18:09:21.900000,,,,0.1040770858526229,,R50D6,2024-08-16T18:09:21.900000,AM,2024-08-16_349,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T18:11:37.990000,,,,0.5895957350730896,,R50D6,2024-08-16T18:11:37.990000,AM,2024-08-16_350,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T18:11:39.010000,,,,0.3082723915576935,,R50D6,2024-08-16T18:11:39.010000,AM,2024-08-16_351,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T18:14:21.870000,,,,0.1324423998594284,,R50D6,2024-08-16T18:14:21.870000,AM,2024-08-16_352,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T18:19:07.010000,,,,0.4209121465682983,,R50D6,2024-08-16T18:19:07.010000,AM,2024-08-16_353,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T18:20:38.550000,,,,0.5119971632957458,,R50D6,2024-08-16T18:20:38.550000,AM,2024-08-16_354,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T18:30:43.230000,,,,0.4067912697792053,,R50D6,2024-08-16T18:30:43.230000,AM,2024-08-16_355,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T18:31:07.770000,,,,0.2815861999988556,,R50D6,2024-08-16T18:31:07.770000,AM,2024-08-16_356,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T18:33:03.050000,,,,0.146903783082962,,R50D6,2024-08-16T18:33:03.050000,AM,2024-08-16_357,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T18:39:54.990000,,,,0.1446600407361984,,R50D6,2024-08-16T18:39:54.990000,AM,2024-08-16_358,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T18:40:24.060000,,,,0.1243995800614357,,R50D6,2024-08-16T18:40:24.060000,AM,2024-08-16_359,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T18:43:06.970000,,,,0.1787716895341873,,R50D6,2024-08-16T18:43:06.970000,AM,2024-08-16_360,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T18:43:07.980000,,,,0.4675714671611786,,R50D6,2024-08-16T18:43:07.980000,AM,2024-08-16_361,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T18:49:51.040000,,,,0.5290919542312622,,R50D6,2024-08-16T18:49:51.040000,AM,2024-08-16_362,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T18:50:23.380000,,,,0.3623670935630798,,R50D6,2024-08-16T18:50:23.380000,AM,2024-08-16_363,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T18:50:52.700000,,,,0.1796102970838546,,R50D6,2024-08-16T18:50:52.700000,AM,2024-08-16_364,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T19:01:22.240000,,,,0.3953982889652252,,R50D6,2024-08-16T19:01:22.240000,AM,2024-08-16_365,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T19:05:07.010000,,,,0.7883082628250122,,R50D6,2024-08-16T19:05:07.010000,AM,2024-08-16_366,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T19:12:23.140000,,,,0.290363073348999,,R50D6,2024-08-16T19:12:23.140000,AM,2024-08-16_367,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T19:20:38.100000,,,,0.1110638827085495,,R50D6,2024-08-16T19:20:38.100000,AM,2024-08-16_368,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T19:22:05,,,,0.1555275321006775,,R50D6,2024-08-16T19:22:05,AM,2024-08-16_369,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T19:23:06.970000,,,,0.3568859994411468,,R50D6,2024-08-16T19:23:06.970000,AM,2024-08-16_370,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T19:27:52.060000,,,,0.5119919180870056,,R50D6,2024-08-16T19:27:52.060000,AM,2024-08-16_371,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T19:28:36.980000,,,,0.1014638990163803,,R50D6,2024-08-16T19:28:36.980000,AM,2024-08-16_372,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T19:28:38,,,,0.6578179597854614,,R50D6,2024-08-16T19:28:38,AM,2024-08-16_373,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T19:30:23.140000,,,,0.2494473755359649,,R50D6,2024-08-16T19:30:23.140000,AM,2024-08-16_374,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T19:36:24.050000,,,,0.5751729607582092,,R50D6,2024-08-16T19:36:24.050000,AM,2024-08-16_375,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T19:37:36.980000,,,,0.1574031412601471,,R50D6,2024-08-16T19:37:36.980000,AM,2024-08-16_376,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T19:52:51.990000,,,,0.2368268817663192,,R50D6,2024-08-16T19:52:51.990000,AM,2024-08-16_377,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T19:53:51.030000,,,,0.4460510909557342,,R50D6,2024-08-16T19:53:51.030000,AM,2024-08-16_378,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T19:54:12.670000,,,,0.1261994987726211,,R50D6,2024-08-16T19:54:12.670000,AM,2024-08-16_379,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T19:54:50.940000,,,,0.3730147182941437,,R50D6,2024-08-16T19:54:50.940000,AM,2024-08-16_380,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T20:10:03.160000,,,,0.1205020993947982,,R50D6,2024-08-16T20:10:03.160000,AM,2024-08-16_381,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T20:13:34.140000,,,,0.4498596787452698,,R50D6,2024-08-16T20:13:34.140000,AM,2024-08-16_382,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T20:20:09.030000,,,,0.1136709377169609,,R50D6,2024-08-16T20:20:09.030000,AM,2024-08-16_383,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T20:20:09.930000,,,,0.2517097294330597,,R50D6,2024-08-16T20:20:09.930000,AM,2024-08-16_384,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T20:27:19.970000,,,,0.1044002547860145,,R50D6,2024-08-16T20:27:19.970000,AM,2024-08-16_385,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T20:27:42.030000,,,,0.2162346243858337,,R50D6,2024-08-16T20:27:42.030000,AM,2024-08-16_386,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T20:29:05.010000,,,,0.298115611076355,,R50D6,2024-08-16T20:29:05.010000,AM,2024-08-16_387,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T20:34:06.980000,,,,0.2949352860450744,,R50D6,2024-08-16T20:34:06.980000,AM,2024-08-16_388,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T20:34:07.970000,,,,0.1606420129537582,,R50D6,2024-08-16T20:34:07.970000,AM,2024-08-16_389,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T20:34:10.010000,,,,0.2626849710941314,,R50D6,2024-08-16T20:34:10.010000,AM,2024-08-16_390,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T20:36:05.650000,,,,0.2528010308742523,,R50D6,2024-08-16T20:36:05.650000,AM,2024-08-16_391,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T20:38:35.990000,,,,0.1002840250730514,,R50D6,2024-08-16T20:38:35.990000,AM,2024-08-16_392,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T20:38:37.010000,,,,0.5180975198745728,,R50D6,2024-08-16T20:38:37.010000,AM,2024-08-16_393,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T20:43:24.290000,,,,0.1393583863973617,,R50D6,2024-08-16T20:43:24.290000,AM,2024-08-16_394,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T20:44:38,,,,0.5557259917259216,,R50D6,2024-08-16T20:44:38,AM,2024-08-16_395,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T20:45:35.810000,,,,0.3661811947822571,,R50D6,2024-08-16T20:45:35.810000,AM,2024-08-16_396,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T20:49:37,,,,0.2985193133354187,,R50D6,2024-08-16T20:49:37,AM,2024-08-16_397,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T20:49:37.980000,,,,0.4637745320796966,,R50D6,2024-08-16T20:49:37.980000,AM,2024-08-16_398,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T20:50:11.940000,,,,0.1566576063632965,,R50D6,2024-08-16T20:50:11.940000,AM,2024-08-16_399,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T20:50:53.970000,,,,0.1912052631378173,,R50D6,2024-08-16T20:50:53.970000,AM,2024-08-16_400,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T20:58:24.050000,,,,0.4541400372982025,,R50D6,2024-08-16T20:58:24.050000,AM,2024-08-16_401,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T20:58:52.290000,,,,0.2591416835784912,,R50D6,2024-08-16T20:58:52.290000,AM,2024-08-16_402,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T21:08:07.030000,,,,0.366071343421936,,R50D6,2024-08-16T21:08:07.030000,AM,2024-08-16_403,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T21:08:08.010000,,,,0.1076011955738067,,R50D6,2024-08-16T21:08:08.010000,AM,2024-08-16_404,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T21:08:09.040000,,,,0.1119749993085861,,R50D6,2024-08-16T21:08:09.040000,AM,2024-08-16_405,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T21:13:22.010000,,,,0.1322807222604751,,R50D6,2024-08-16T21:13:22.010000,AM,2024-08-16_406,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T21:20:48.510000,,,,0.1533178091049194,,R50D6,2024-08-16T21:20:48.510000,AM,2024-08-16_407,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T21:22:51.100000,,,,0.1443684250116348,,R50D6,2024-08-16T21:22:51.100000,AM,2024-08-16_408,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T21:30:37.990000,,,,0.4363682866096496,,R50D6,2024-08-16T21:30:37.990000,AM,2024-08-16_409,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T21:33:49.700000,,,,0.4080278873443603,,R50D6,2024-08-16T21:33:49.700000,AM,2024-08-16_410,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T21:35:35.910000,,,,0.1981089413166046,,R50D6,2024-08-16T21:35:35.910000,AM,2024-08-16_411,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T21:40:43.840000,,,,0.3014825880527496,,R50D6,2024-08-16T21:40:43.840000,AM,2024-08-16_412,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T21:40:54.990000,,,,0.120195098221302,,R50D6,2024-08-16T21:40:54.990000,AM,2024-08-16_413,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T21:41:18.590000,,,,0.2755462229251861,,R50D6,2024-08-16T21:41:18.590000,AM,2024-08-16_414,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T21:44:08.140000,,,,0.6085873246192932,,R50D6,2024-08-16T21:44:08.140000,AM,2024-08-16_415,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T21:46:07.020000,,,,0.859320878982544,,R50D6,2024-08-16T21:46:07.020000,AM,2024-08-16_416,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T21:46:24.020000,,,,0.1563311219215393,,R50D6,2024-08-16T21:46:24.020000,AM,2024-08-16_417,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T21:47:09.220000,,,,0.1664641052484512,,R50D6,2024-08-16T21:47:09.220000,AM,2024-08-16_418,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T21:52:28.530000,,,,0.1180716231465339,,R50D6,2024-08-16T21:52:28.530000,AM,2024-08-16_419,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T21:53:21.050000,,,,0.1436406224966049,,R50D6,2024-08-16T21:53:21.050000,AM,2024-08-16_420,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T21:55:19.030000,,,,0.1299130767583847,,R50D6,2024-08-16T21:55:19.030000,AM,2024-08-16_421,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T22:01:21.070000,,,,0.1126270443201065,,R50D6,2024-08-16T22:01:21.070000,AM,2024-08-16_422,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T22:01:21.970000,,,,0.1425502598285675,,R50D6,2024-08-16T22:01:21.970000,AM,2024-08-16_423,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T22:02:07,,,,0.914440393447876,,R50D6,2024-08-16T22:02:07,AM,2024-08-16_424,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T22:03:11.770000,,,,0.4980849921703338,,R50D6,2024-08-16T22:03:11.770000,AM,2024-08-16_425,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T22:03:57.040000,,,,0.6069758534431458,,R50D6,2024-08-16T22:03:57.040000,AM,2024-08-16_426,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T22:10:58.180000,,,,0.2327326387166977,,R50D6,2024-08-16T22:10:58.180000,AM,2024-08-16_427,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T22:18:27.210000,,,,0.5625192523002625,,R50D6,2024-08-16T22:18:27.210000,AM,2024-08-16_428,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T22:19:07.730000,,,,0.4087593555450439,,R50D6,2024-08-16T22:19:07.730000,AM,2024-08-16_429,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T22:27:35.970000,,,,0.2139782309532165,,R50D6,2024-08-16T22:27:35.970000,AM,2024-08-16_430,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T22:27:36.900000,,,,0.1993641704320907,,R50D6,2024-08-16T22:27:36.900000,AM,2024-08-16_431,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T22:44:23.690000,,,,0.2140327095985412,,R50D6,2024-08-16T22:44:23.690000,AM,2024-08-16_432,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T22:44:37.040000,,,,0.4061927497386932,,R50D6,2024-08-16T22:44:37.040000,AM,2024-08-16_433,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T22:47:22.020000,,,,0.1324353367090225,,R50D6,2024-08-16T22:47:22.020000,AM,2024-08-16_434,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T22:48:23.150000,,,,0.8215851783752441,,R50D6,2024-08-16T22:48:23.150000,AM,2024-08-16_435,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T22:52:52.100000,,,,0.164402961730957,,R50D6,2024-08-16T22:52:52.100000,AM,2024-08-16_436,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T22:59:37.010000,,,,0.8169229030609131,,R50D6,2024-08-16T22:59:37.010000,AM,2024-08-16_437,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T22:59:53.810000,,,,0.1717123389244079,,R50D6,2024-08-16T22:59:53.810000,AM,2024-08-16_438,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T23:04:24.020000,,,,0.1451475769281387,,R50D6,2024-08-16T23:04:24.020000,AM,2024-08-16_439,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T23:09:50.100000,,,,0.8373240828514099,,R50D6,2024-08-16T23:09:50.100000,AM,2024-08-16_440,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T23:11:35.960000,,,,0.1878452450037002,,R50D6,2024-08-16T23:11:35.960000,AM,2024-08-16_441,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T23:11:37,,,,0.2456867098808288,,R50D6,2024-08-16T23:11:37,AM,2024-08-16_442,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T23:11:37.970000,,,,0.5405035614967346,,R50D6,2024-08-16T23:11:37.970000,AM,2024-08-16_443,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T23:13:36.910000,,,,0.4246245324611664,,R50D6,2024-08-16T23:13:36.910000,AM,2024-08-16_444,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T23:15:25.510000,,,,0.5562421083450317,,R50D6,2024-08-16T23:15:25.510000,AM,2024-08-16_445,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T23:15:51.070000,,,,0.1332156807184219,,R50D6,2024-08-16T23:15:51.070000,AM,2024-08-16_446,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T23:22:18.300000,,,,0.357957512140274,,R50D6,2024-08-16T23:22:18.300000,AM,2024-08-16_447,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T23:27:51.030000,,,,0.5332009792327881,,R50D6,2024-08-16T23:27:51.030000,AM,2024-08-16_448,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T23:30:56.040000,,,,0.6025264859199524,,R50D6,2024-08-16T23:30:56.040000,AM,2024-08-16_449,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T23:31:35.840000,,,,0.1614663898944854,,R50D6,2024-08-16T23:31:35.840000,AM,2024-08-16_450,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T23:32:36.990000,,,,0.1984372735023498,,R50D6,2024-08-16T23:32:36.990000,AM,2024-08-16_451,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T23:41:39.020000,,,,0.7049891948699951,,R50D6,2024-08-16T23:41:39.020000,AM,2024-08-16_452,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T23:42:36.910000,,,,0.105094663798809,,R50D6,2024-08-16T23:42:36.910000,AM,2024-08-16_453,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T23:49:07.950000,,,,0.1399840265512466,,R50D6,2024-08-16T23:49:07.950000,AM,2024-08-16_454,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T23:49:11.010000,,,,0.2601208984851837,,R50D6,2024-08-16T23:49:11.010000,AM,2024-08-16_455,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T23:49:52.250000,,,,0.2496762871742248,,R50D6,2024-08-16T23:49:52.250000,AM,2024-08-16_456,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T23:50:23.700000,,,,0.246357649564743,,R50D6,2024-08-16T23:50:23.700000,AM,2024-08-16_457,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T23:56:20.900000,,,,0.5364566445350647,,R50D6,2024-08-16T23:56:20.900000,AM,2024-08-16_458,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-16T23:56:50.930000,,,,0.1624253541231155,,R50D6,2024-08-16T23:56:50.930000,AM,2024-08-16_459,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-17T00:00:22.110000,,,,0.1238177940249443,,R50D6,2024-08-17T00:00:22.110000,AM,2024-08-16_460,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-17T00:00:23.090000,,,,0.2058546841144561,,R50D6,2024-08-17T00:00:23.090000,AM,2024-08-16_461,,False,True,,,
,,,Detection,,,2024-08-16,,2024-08-17T00:01:38.400000,,,,0.1923505216836929,,R50D6,2024-08-17T00:01:38.400000,AM,2024-08-16_462,,False,True,,,
,smi:org.gfz-potsdam.de/geofon/gfz2024qpeq,4.97,GFZ,,52.859,2024-08-23,160.846,,2024-08-24T00:18:36.196884,5.3,,,,R50D6,2024-08-23T23:57:51.560000,AM,2024-08-23_17,7938.558341793679,True,False,mb,,2024-08-24T00:09:14.868890
,smi:org.gfz-potsdam.de/geofon/gfz2024qpaa,5.05,GFZ,,52.828,2024-08-23,160.942,,2024-08-23T21:58:28.700344,10.0,,,,R50D6,2024-08-23T21:37:43.590000,AM,2024-08-23_18,7943.129842194111,True,False,mb,,2024-08-23T21:49:07.146329
,smi:org.gfz-potsdam.de/geofon/gfz2024qoxv,4.75,GFZ,,39.849,2024-08-23,71.209,,2024-08-23T20:49:01.046908,18.2,,,,R50D6,2024-08-23T20:33:03.150000,AM,2024-08-23_19,5461.10600304557,True,False,mb,,2024-08-23T20:41:53.240757
,smi:org.gfz-potsdam.de/geofon/gfz2024qovl,5.17,GFZ,,53.003,2024-08-23,160.621,,2024-08-23T19:39:47.749649,10.0,,,,R50D6,2024-08-23T19:19:05.040000,AM,2024-08-23_20,7920.030103429638,True,False,mb,,2024-08-23T19:30:27.341091
,smi:org.gfz-potsdam.de/geofon/gfz2024qorj,3.4,GFZ,,51.498,2024-08-23,16.27,,2024-08-23T17:19:15.076658,0.8,,,,R50D6,2024-08-23T17:14:26.890000,AM,2024-08-23_21,1239.9548271053554,True,False,mb,,2024-08-23T17:17:08.016681
,smi:org.gfz-potsdam.de/geofon/gfz2024qnxk,5.18,GFZ,,52.771,2024-08-23,160.908,2024-08-23T07:20:41.450000,2024-08-23T07:30:24.687955,29.0,,0.1409691423177719,-21.398393,R50D6,2024-08-23T07:09:38.980000,AM,2024-08-23_22,7948.942227380042,True,True,mb,https://raw.githubusercontent.com/QingyuanZhangTony/test/main/data/AM.R50D6/2024-08-23/report/2024-08-23_22_event_plot.png?raw=true,2024-08-23T07:21:02.848393
,smi:org.gfz-potsdam.de/geofon/gfz2024qnti,5.4,GFZ,,52.735,2024-08-23,160.99,,2024-08-23T05:27:34.706184,10.0,,,,R50D6,2024-08-23T05:06:48.480000,AM,2024-08-23_23,7953.886707137593,True,False,m,,2024-08-23T05:18:12.619613
,,,Detection,,,2024-08-23,,2024-08-22T23:56:35.900000,,,,0.8153248429298401,,R50D6,2024-08-22T23:56:35.900000,AM,2024-08-23_08,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T00:05:05,,,,0.3499363958835602,,R50D6,2024-08-23T00:05:05,AM,2024-08-23_09,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T00:05:05.970000,,,,0.13509446382522583,,R50D6,2024-08-23T00:05:05.970000,AM,2024-08-23_10,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T00:16:52.060000,,,,0.31932276487350464,,R50D6,2024-08-23T00:16:52.060000,AM,2024-08-23_11,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T00:19:54.070000,,,,0.4228322505950928,,R50D6,2024-08-23T00:19:54.070000,AM,2024-08-23_12,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T00:21:21.080000,,,,0.14283354580402374,,R50D6,2024-08-23T00:21:21.080000,AM,2024-08-23_13,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T00:23:19.190000,,,,0.2961205840110779,,R50D6,2024-08-23T00:23:19.190000,AM,2024-08-23_14,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T00:23:53,,,,0.10546649992465973,,R50D6,2024-08-23T00:23:53,AM,2024-08-23_15,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T00:26:52.990000,,,,0.399344801902771,,R50D6,2024-08-23T00:26:52.990000,AM,2024-08-23_16,,False,True,,,
,,,Detection,,,2024-08-23,,,,,,,,R50D6,2024-08-23T00:26:53.970000,AM,2024-08-23_17,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T00:27:21.950000,,,,0.14552029967308044,,R50D6,2024-08-23T00:27:21.950000,AM,2024-08-23_18,,False,True,,,
,,,Detection,,,2024-08-23,,2024-08-23T00:28:05,,,,0.12360844761133194,,R50D6,2024-08-23T00:28:05,AM,2024-08-23_19,,False,True,,,
