unique_id,detected,s_predicted,network,event_id,lat,plot_path,depth,mag,code,s_confidence,date,s_detected,mag_type,p_detected,long,s_error,catalogued,time,p_error,provider,p_confidence,p_predicted,epi_distance
2024-08-23_161,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T10:50:35.990000,,,False,2024-08-23T10:50:35.990000,,Detection,0.7469484806060791,,
2024-08-23_162,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T10:53:05,,,False,2024-08-23T10:53:05,,Detection,0.712134599685669,,
2024-08-23_163,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T10:55:38.010000,,,False,2024-08-23T10:55:38.010000,,Detection,0.8503627777099609,,
2024-08-23_164,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T10:56:06.990000,,,False,2024-08-23T10:56:06.990000,,Detection,0.851764976978302,,
2024-08-23_165,True,,AM,,,,,,R50D6,,2024-08-23,,,,,,False,2024-08-23T10:56:07.410000,,Detection,,,
2024-08-23_166,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T11:00:44.740000,,,False,2024-08-23T11:00:44.740000,,Detection,0.8405171036720276,,
2024-08-23_167,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T11:05:07.980000,,,False,2024-08-23T11:05:07.980000,,Detection,0.7506048083305359,,
2024-08-23_168,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T11:06:06.790000,,,False,2024-08-23T11:06:06.790000,,Detection,0.7532863020896912,,
2024-08-23_169,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T11:11:49.900000,,,False,2024-08-23T11:11:49.900000,,Detection,0.506072998046875,,
2024-08-23_170,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T11:16:36,,,False,2024-08-23T11:16:36,,Detection,0.5368264317512512,,
2024-08-23_171,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T11:22:35,,,False,2024-08-23T11:22:35,,Detection,0.6159912347793579,,
2024-08-23_172,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T11:23:52.090000,,,False,2024-08-23T11:23:52.090000,,Detection,0.8049753904342651,,
2024-08-23_173,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T11:24:54.770000,,,False,2024-08-23T11:24:54.770000,,Detection,0.8284213542938232,,
2024-08-23_174,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T11:26:05.030000,,,False,2024-08-23T11:26:05.030000,,Detection,0.7660468220710754,,
2024-08-23_175,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T11:28:23.940000,,,False,2024-08-23T11:28:23.940000,,Detection,0.8309447169303894,,
2024-08-23_176,True,,AM,,,,,,R50D6,,2024-08-23,,,,,,False,2024-08-23T11:28:24.440000,,Detection,,,
2024-08-23_177,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T11:29:19.690000,,,False,2024-08-23T11:29:19.690000,,Detection,0.8348548412322998,,
2024-08-23_178,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T11:31:09,,,False,2024-08-23T11:31:09,,Detection,0.5080317258834839,,
2024-08-23_179,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T11:31:09.980000,,,False,2024-08-23T11:31:09.980000,,Detection,0.5377440452575684,,
2024-08-23_180,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T11:47:37,,,False,2024-08-23T11:47:37,,Detection,0.8469082713127136,,
2024-08-23_181,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T11:48:07,,,False,2024-08-23T11:48:07,,Detection,0.7976272702217102,,
2024-08-23_182,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T11:49:24.130000,,,False,2024-08-23T11:49:24.130000,,Detection,0.5566328763961792,,
2024-08-23_183,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T11:51:36.010000,,,False,2024-08-23T11:51:36.010000,,Detection,0.8710283041000366,,
2024-08-23_184,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T11:53:05,,,False,2024-08-23T11:53:05,,Detection,0.7361916303634644,,
2024-08-23_185,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T11:55:06,,,False,2024-08-23T11:55:06,,Detection,0.8418461680412292,,
2024-08-23_186,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T12:00:18.050000,,,False,2024-08-23T12:00:18.050000,,Detection,0.7237363457679749,,
2024-08-23_187,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T12:02:11,,,False,2024-08-23T12:02:11,,Detection,0.6054444313049316,,
2024-08-23_188,True,,AM,,,,,,R50D6,,2024-08-23,,,,,,False,2024-08-23T12:08:54.170000,,Detection,,,
2024-08-23_189,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T12:14:34.080000,,,False,2024-08-23T12:14:34.080000,,Detection,0.6539497375488281,,
2024-08-23_190,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T12:19:22.010000,,,False,2024-08-23T12:19:22.010000,,Detection,0.5021159052848816,,
2024-08-23_191,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T12:20:21.460000,,,False,2024-08-23T12:20:21.460000,,Detection,0.6420271992683411,,
2024-08-23_192,True,,AM,,,,,,R50D6,,2024-08-23,,,,,,False,2024-08-23T12:20:22,,Detection,,,
2024-08-23_193,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T12:20:43.550000,,,False,2024-08-23T12:20:43.550000,,Detection,0.5145777463912964,,
2024-08-23_194,True,,AM,,,,,,R50D6,,2024-08-23,,,,,,False,2024-08-23T12:20:44.140000,,Detection,,,
2024-08-23_195,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T12:22:52.070000,,,False,2024-08-23T12:22:52.070000,,Detection,0.7979549169540405,,
2024-08-23_196,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T12:23:28.020000,,,False,2024-08-23T12:23:28.020000,,Detection,0.7502608895301819,,
2024-08-23_197,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T12:24:08.050000,,,False,2024-08-23T12:24:08.050000,,Detection,0.6199240684509277,,
2024-08-23_198,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T12:24:51.770000,,,False,2024-08-23T12:24:51.770000,,Detection,0.656689465045929,,
2024-08-23_199,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T12:26:07.990000,,,False,2024-08-23T12:26:07.990000,,Detection,0.7456468939781189,,
2024-08-23_200,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T12:26:46.430000,,,False,2024-08-23T12:26:46.430000,,Detection,0.8551331162452698,,
2024-08-23_201,True,,AM,,,,,,R50D6,,2024-08-23,,,,,,False,2024-08-23T12:26:47.030000,,Detection,,,
2024-08-23_202,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T12:27:23.280000,,,False,2024-08-23T12:27:23.280000,,Detection,0.5923578143119812,,
2024-08-23_203,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T12:31:03.690000,,,False,2024-08-23T12:31:03.690000,,Detection,0.5359687805175781,,
2024-08-23_204,True,,AM,,,,,,R50D6,,2024-08-23,,,,,,False,2024-08-23T12:31:04.260000,,Detection,,,
2024-08-23_205,True,,AM,,,,,,R50D6,,2024-08-23,,,,,,False,2024-08-23T12:31:17.870000,,Detection,,,
2024-08-23_206,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T12:32:49.070000,,,False,2024-08-23T12:32:49.070000,,Detection,0.5053302645683289,,
2024-08-23_207,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T12:33:06.740000,,,False,2024-08-23T12:33:06.740000,,Detection,0.7295646667480469,,
2024-08-23_208,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T12:33:27.180000,,,False,2024-08-23T12:33:27.180000,,Detection,0.7647654414176941,,
2024-08-23_209,True,,AM,,,,,,R50D6,,2024-08-23,,,,,,False,2024-08-23T12:33:27.790000,,Detection,,,
2024-08-23_210,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T12:34:08,,,False,2024-08-23T12:34:08,,Detection,0.8297829031944275,,
2024-08-23_211,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T12:34:56.030000,,,False,2024-08-23T12:34:56.030000,,Detection,0.5000689625740051,,
2024-08-23_212,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T12:35:09.100000,,,False,2024-08-23T12:35:09.100000,,Detection,0.5850868821144104,,
2024-08-23_213,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T12:37:28.050000,,,False,2024-08-23T12:37:28.050000,,Detection,0.7307946085929871,,
2024-08-23_214,True,,AM,,,,,,R50D6,,2024-08-23,,,,,,False,2024-08-23T12:37:28.700000,,Detection,,,
2024-08-23_215,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T12:39:31.080000,,,False,2024-08-23T12:39:31.080000,,Detection,0.8189215064048767,,
2024-08-23_216,True,,AM,,,,,,R50D6,,2024-08-23,,,,,,False,2024-08-23T12:39:32.540000,,Detection,,,
2024-08-23_217,True,,AM,,,,,,R50D6,,2024-08-23,,,,,,False,2024-08-23T12:40:12.290000,,Detection,,,
2024-08-23_218,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T12:41:36,,,False,2024-08-23T12:41:36,,Detection,0.925369918346405,,
2024-08-23_219,True,,AM,,,,,,R50D6,,2024-08-23,,,,,,False,2024-08-23T12:41:37.980000,,Detection,,,
2024-08-23_220,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T12:42:10.880000,,,False,2024-08-23T12:42:10.880000,,Detection,0.5797897577285767,,
2024-08-23_221,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T12:43:37.490000,,,False,2024-08-23T12:43:37.490000,,Detection,0.5598912835121155,,
2024-08-23_222,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T12:44:15.080000,,,False,2024-08-23T12:44:15.080000,,Detection,0.7069657444953918,,
2024-08-23_223,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T12:45:21.990000,,,False,2024-08-23T12:45:21.990000,,Detection,0.6334571242332458,,
2024-08-23_224,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T12:46:13.240000,,,False,2024-08-23T12:46:13.240000,,Detection,0.8965373635292053,,
2024-08-23_225,True,,AM,,,,,,R50D6,,2024-08-23,,,,,,False,2024-08-23T12:46:13.800000,,Detection,,,
2024-08-23_226,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T12:48:45.910000,,,False,2024-08-23T12:48:45.910000,,Detection,0.5088198781013489,,
2024-08-23_227,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T12:49:54.050000,,,False,2024-08-23T12:49:54.050000,,Detection,0.7590869069099426,,
2024-08-23_228,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T12:51:46.260000,,,False,2024-08-23T12:51:46.260000,,Detection,0.72120201587677,,
2024-08-23_229,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T12:52:28.120000,,,False,2024-08-23T12:52:28.120000,,Detection,0.8184279799461365,,
2024-08-23_230,True,,AM,,,,,,R50D6,,2024-08-23,,,,,,False,2024-08-23T12:52:29.370000,,Detection,,,
2024-08-23_231,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T12:55:21.040000,,,False,2024-08-23T12:55:21.040000,,Detection,0.7017324566841125,,
2024-08-23_232,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T12:56:25.850000,,,False,2024-08-23T12:56:25.850000,,Detection,0.7041261196136475,,
2024-08-23_233,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T12:57:39,,,False,2024-08-23T12:57:39,,Detection,0.6683697700500488,,
2024-08-23_234,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T13:05:46.060000,,,False,2024-08-23T13:05:46.060000,,Detection,0.8494762778282166,,
2024-08-23_235,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T13:09:05,,,False,2024-08-23T13:09:05,,Detection,0.7472119927406311,,
2024-08-23_236,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T13:09:05.580000,,,False,2024-08-23T13:09:05.580000,,Detection,0.6460855603218079,,
2024-08-23_237,True,,AM,,,,,,R50D6,,2024-08-23,,,,,,False,2024-08-23T13:09:07.630000,,Detection,,,
2024-08-23_238,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T13:10:44.610000,,,False,2024-08-23T13:10:44.610000,,Detection,0.8048495650291443,,
2024-08-23_239,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T13:11:11.950000,,,False,2024-08-23T13:11:11.950000,,Detection,0.6445269584655762,,
2024-08-23_240,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T13:16:23.050000,,,False,2024-08-23T13:16:23.050000,,Detection,0.5265661478042603,,
2024-08-23_241,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T13:18:38.810000,,,False,2024-08-23T13:18:38.810000,,Detection,0.6442685127258301,,
2024-08-23_242,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T13:19:22.070000,,,False,2024-08-23T13:19:22.070000,,Detection,0.7561345100402832,,
2024-08-23_243,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T13:20:10,,,False,2024-08-23T13:20:10,,Detection,0.7610329389572144,,
2024-08-23_244,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T13:21:06,,,False,2024-08-23T13:21:06,,Detection,0.6608037948608398,,
2024-08-23_245,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T13:26:53.050000,,,False,2024-08-23T13:26:53.050000,,Detection,0.5003687143325806,,
2024-08-23_246,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T13:38:07.990000,,,False,2024-08-23T13:38:07.990000,,Detection,0.6683614253997803,,
2024-08-23_247,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T13:38:39,,,False,2024-08-23T13:38:39,,Detection,0.5283734202384949,,
2024-08-23_248,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T13:41:09.140000,,,False,2024-08-23T13:41:09.140000,,Detection,0.5681012272834778,,
2024-08-23_249,True,,AM,,,,,,R50D6,,2024-08-23,,,,,,False,2024-08-23T13:42:13.120000,,Detection,,,
2024-08-23_250,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T13:43:46.020000,,,False,2024-08-23T13:43:46.020000,,Detection,0.8010663986206055,,
2024-08-23_251,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T13:45:06,,,False,2024-08-23T13:45:06,,Detection,0.8386141061782837,,
2024-08-23_252,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T13:47:36.010000,,,False,2024-08-23T13:47:36.010000,,Detection,0.5427922010421753,,
2024-08-23_253,True,,AM,,,,,,R50D6,,2024-08-23,,,,,,False,2024-08-23T13:47:38.300000,,Detection,,,
2024-08-23_254,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T13:51:00.540000,,,False,2024-08-23T13:51:00.540000,,Detection,0.5679691433906555,,
2024-08-23_255,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T14:02:11.300000,,,False,2024-08-23T14:02:11.300000,,Detection,0.7253427505493164,,
2024-08-23_256,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T14:04:10.960000,,,False,2024-08-23T14:04:10.960000,,Detection,0.9144062995910645,,
2024-08-23_257,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T14:13:54.470000,,,False,2024-08-23T14:13:54.470000,,Detection,0.5113586783409119,,
2024-08-23_258,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T14:16:27.250000,,,False,2024-08-23T14:16:27.250000,,Detection,0.8389894962310791,,
2024-08-23_259,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T14:17:14.960000,,,False,2024-08-23T14:17:14.960000,,Detection,0.5810365080833435,,
2024-08-23_260,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T14:20:53.220000,,,False,2024-08-23T14:20:53.220000,,Detection,0.5369227528572083,,
2024-08-23_261,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T14:24:47.520000,,,False,2024-08-23T14:24:47.520000,,Detection,0.8600866794586182,,
2024-08-23_262,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T14:31:55.290000,,,False,2024-08-23T14:31:55.290000,,Detection,0.7098637223243713,,
2024-08-23_263,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T14:33:24.500000,,,False,2024-08-23T14:33:24.500000,,Detection,0.7556645274162292,,
2024-08-23_264,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T14:34:28.250000,,,False,2024-08-23T14:34:28.250000,,Detection,0.8735633492469788,,
2024-08-23_265,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T14:36:08,,,False,2024-08-23T14:36:08,,Detection,0.8576411604881287,,
2024-08-23_266,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T14:42:24.820000,,,False,2024-08-23T14:42:24.820000,,Detection,0.8164463043212891,,
2024-08-23_267,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T14:43:25.180000,,,False,2024-08-23T14:43:25.180000,,Detection,0.7204030752182007,,
2024-08-23_268,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T14:44:25.770000,,,False,2024-08-23T14:44:25.770000,,Detection,0.8916822671890259,,
2024-08-23_269,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T14:45:26.010000,,,False,2024-08-23T14:45:26.010000,,Detection,0.9103848338127136,,
2024-08-23_270,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T14:47:30.230000,,,False,2024-08-23T14:47:30.230000,,Detection,0.8060945272445679,,
2024-08-23_271,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T14:51:21.130000,,,False,2024-08-23T14:51:21.130000,,Detection,0.5550072193145752,,
2024-08-23_272,True,,AM,,,,,,R50D6,,2024-08-23,,,,,,False,2024-08-23T14:51:21.640000,,Detection,,,
2024-08-23_273,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T14:55:43.760000,,,False,2024-08-23T14:55:43.760000,,Detection,0.6433010697364807,,
2024-08-23_274,True,,AM,,,,,,R50D6,,2024-08-23,,,,,,False,2024-08-23T14:55:44.110000,,Detection,,,
2024-08-23_275,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T14:58:19.510000,,,False,2024-08-23T14:58:19.510000,,Detection,0.7389341592788696,,
2024-08-23_276,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T14:59:30.030000,,,False,2024-08-23T14:59:30.030000,,Detection,0.8103554844856262,,
2024-08-23_277,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T15:00:33.780000,,,False,2024-08-23T15:00:33.780000,,Detection,0.8277655243873596,,
2024-08-23_278,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T15:01:27.260000,,,False,2024-08-23T15:01:27.260000,,Detection,0.8982222676277161,,
2024-08-23_279,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T15:02:08.300000,,,False,2024-08-23T15:02:08.300000,,Detection,0.7370559573173523,,
2024-08-23_280,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T15:07:31.320000,,,False,2024-08-23T15:07:31.320000,,Detection,0.5373262166976929,,
2024-08-23_281,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T15:09:25.440000,,,False,2024-08-23T15:09:25.440000,,Detection,0.8514727354049683,,
2024-08-23_282,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T15:13:05.990000,,,False,2024-08-23T15:13:05.990000,,Detection,0.8586022853851318,,
2024-08-23_283,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T15:13:55.740000,,,False,2024-08-23T15:13:55.740000,,Detection,0.822114109992981,,
2024-08-23_284,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T15:14:25.930000,,,False,2024-08-23T15:14:25.930000,,Detection,0.5758406519889832,,
2024-08-23_285,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T15:14:55.670000,,,False,2024-08-23T15:14:55.670000,,Detection,0.665879487991333,,
2024-08-23_286,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T15:15:58.770000,,,False,2024-08-23T15:15:58.770000,,Detection,0.8588120341300964,,
2024-08-23_287,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T15:18:05.240000,,,False,2024-08-23T15:18:05.240000,,Detection,0.8911452889442444,,
2024-08-23_288,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T15:18:58.530000,,,False,2024-08-23T15:18:58.530000,,Detection,0.8937360048294067,,
2024-08-23_289,True,,AM,,,,,,R50D6,,2024-08-23,,,,,,False,2024-08-23T15:18:59.080000,,Detection,,,
2024-08-23_290,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T15:20:02.210000,,,False,2024-08-23T15:20:02.210000,,Detection,0.6188568472862244,,
2024-08-23_291,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T15:21:02.530000,,,False,2024-08-23T15:21:02.530000,,Detection,0.906370222568512,,
2024-08-23_292,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T15:22:48.510000,,,False,2024-08-23T15:22:48.510000,,Detection,0.8832404613494873,,
2024-08-23_293,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T15:24:44.770000,,,False,2024-08-23T15:24:44.770000,,Detection,0.9000647664070129,,
2024-08-23_294,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T15:25:42.030000,,,False,2024-08-23T15:25:42.030000,,Detection,0.9129350781440735,,
2024-08-23_295,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T15:26:36.690000,,,False,2024-08-23T15:26:36.690000,,Detection,0.529437780380249,,
2024-08-23_296,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T15:31:58.560000,,,False,2024-08-23T15:31:58.560000,,Detection,0.6654309630393982,,
2024-08-23_297,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T15:40:05.010000,,,False,2024-08-23T15:40:05.010000,,Detection,0.8019037842750549,,
2024-08-23_298,True,,AM,,,,,,R50D6,,2024-08-23,,,,,,False,2024-08-23T15:43:28.430000,,Detection,,,
2024-08-23_299,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T15:59:37.100000,,,False,2024-08-23T15:59:37.100000,,Detection,0.6382588744163513,,
2024-08-23_300,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T16:00:23.040000,,,False,2024-08-23T16:00:23.040000,,Detection,0.819856584072113,,
2024-08-23_301,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T16:00:49.150000,,,False,2024-08-23T16:00:49.150000,,Detection,0.6875467896461487,,
2024-08-23_302,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T16:03:18.260000,,,False,2024-08-23T16:03:18.260000,,Detection,0.8068042993545532,,
2024-08-23_303,True,,AM,,,,,,R50D6,,2024-08-23,,,,,,False,2024-08-23T16:03:18.940000,,Detection,,,
2024-08-23_304,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T16:07:23.960000,,,False,2024-08-23T16:07:23.960000,,Detection,0.5027405619621277,,
2024-08-23_305,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T16:13:41.900000,,,False,2024-08-23T16:13:41.900000,,Detection,0.6148217916488647,,
2024-08-23_306,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T16:16:23.830000,,,False,2024-08-23T16:16:23.830000,,Detection,0.7544699907302856,,
2024-08-23_307,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T16:16:47.980000,,,False,2024-08-23T16:16:47.980000,,Detection,0.5468974113464355,,
2024-08-23_308,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T16:17:25,,,False,2024-08-23T16:17:25,,Detection,0.5851720571517944,,
2024-08-23_309,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T16:23:53.090000,,,False,2024-08-23T16:23:53.090000,,Detection,0.7423776388168335,,
2024-08-23_310,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T16:38:41.920000,,,False,2024-08-23T16:38:41.920000,,Detection,0.8397477269172668,,
2024-08-23_311,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T16:43:56.070000,,,False,2024-08-23T16:43:56.070000,,Detection,0.6519598364830017,,
2024-08-23_312,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T16:47:53.170000,,,False,2024-08-23T16:47:53.170000,,Detection,0.6961777210235596,,
2024-08-23_313,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T16:51:23.830000,,,False,2024-08-23T16:51:23.830000,,Detection,0.7104389071464539,,
2024-08-23_314,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T16:56:51.930000,,,False,2024-08-23T16:56:51.930000,,Detection,0.799180805683136,,
2024-08-23_315,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T17:14:09.970000,,,False,2024-08-23T17:14:09.970000,,Detection,0.6213061213493347,,
2024-08-23_316,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T17:14:10.880000,,,False,2024-08-23T17:14:10.880000,,Detection,0.7528463006019592,,
2024-08-23_317,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T17:24:22.020000,,,False,2024-08-23T17:24:22.020000,,Detection,0.866070032119751,,
2024-08-23_318,True,,AM,,,,,,R50D6,,2024-08-23,,,,,,False,2024-08-23T17:24:22.490000,,Detection,,,
2024-08-23_319,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T17:26:55.050000,,,False,2024-08-23T17:26:55.050000,,Detection,0.8070728778839111,,
2024-08-23_320,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T17:27:26.610000,,,False,2024-08-23T17:27:26.610000,,Detection,0.7249954342842102,,
2024-08-23_321,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T17:28:42.520000,,,False,2024-08-23T17:28:42.520000,,Detection,0.7350844740867615,,
2024-08-23_322,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T17:29:59.630000,,,False,2024-08-23T17:29:59.630000,,Detection,0.7368845343589783,,
2024-08-23_323,True,,AM,,,,,,R50D6,,2024-08-23,,,,,,False,2024-08-23T17:30:00.430000,,Detection,,,
2024-08-23_324,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T17:34:22.170000,,,False,2024-08-23T17:34:22.170000,,Detection,0.7156546711921692,,
2024-08-23_325,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T17:44:14.200000,,,False,2024-08-23T17:44:14.200000,,Detection,0.7951803803443909,,
2024-08-23_326,True,,AM,,,,,,R50D6,,2024-08-23,,,,,,False,2024-08-23T17:44:17.200000,,Detection,,,
2024-08-23_327,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T17:58:06.990000,,,False,2024-08-23T17:58:06.990000,,Detection,0.5033495426177979,,
2024-08-23_328,True,,AM,,,,,,R50D6,,2024-08-23,,,2024-08-23T18:00:22.090000,,,False,2024-08-23T18:00:22.090000,,Detection,0.7848727107048035,,
